HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
6513d9569810de231ad84916254234be1c67df912b3143969e446864409df260,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,4e740b854138d6b46a963cc9bca494ffbae65c8c8a727932a12cec3b4bfa5cb7,21349,6.051282051282051,5.102564102564102,5.410256410256411,5.897435897435898,6.128205128205129,6.230769230769231,6.615384615384615,6.743589743589744,9.897435897435898
a5c61809fa225276122c951f3a9a50d2b3f58b944963e23ddcb149b436a1ef80,e405f7b30e23cd40c27bc60c166097277a3b8b378b5659a818db25fc64fcca55,87090814a0712cadbd15868f11cbeb0198e32c16f2158ac8686cf1549f7ebd06,22606,26.0,22.25,23.0,25.25,25.75,28.25,29.25,29.5,29.5
52dd9c592fe09a763bf140f583363344dc81173280ddb7cd64a0004ac71b031c,0fc9b5586481a393bfcc8286478ccaa5623cae73d3953191e58e88c59a7636e1,1201d8e1c651176bd8b5e83eac73976b022d04fc4cfb5268f8c38d9ddf35cde6,17251,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
758879d575cad29654c9bc2b4bd80954a98e218d518fa51650d3afe31a491553,25f90d0cec69387fde8cb8163dafc78908da4cbe75c09140d66fb87c602a3b39,a8f42a5c10062f7b0bf20375cf07a957cff1145b54a1545ec630268c3be65d34,20104,44.0,33.75,34.5,42.5,46.5,47.5,49.0,50.5,50.5
d99726aac904a2517958a5ec7b15c6a9e1902be1979cfacd06b37a3d2e3ac4d5,47ff88f3d47ffe726ff5a3413b59bfdb85002b7d17ef04be65264dfe88d08ac1,e73333873e2c956a7d52884a3ce7d7ec8cd62d3d3bd39cddf8fa0cc9324edcdd,8390,249.0,172.0,175.0,209.0,242.0,289.0,349.0,362.0,423.0
ef6feecf46e4070ef1889fe8c835199fb03f003ac94df6e5aca8ca97658670b5,60c690a4e15474205f0569bd804d1e236abfec302abd042e3ef5be1dde37d4b4,3c980cefc93e1ecbe53b0ca2cc408a68675ae75963f6b2e9467aa0049f126af6,17250,165.0,164.0,164.0,164.0,165.0,166.0,167.0,170.0,170.0
94cb1e4eefa43fcd0c9750821f3eb16149af27ecf271f67fddb25fd437cfe465,70ddf719af7561118daacd9e897f2f1d7c06d311a8029b288fd498759db9cb79,2d91278b6a556d24703527dbd0540b52ece1c530bc76830b1ee15d8b6d5aca1f,17232,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.5,32.666666666666664
ad35f3c3cfb0881688edb25e25b6b33df74b28e49b47558439ee85d0833abecf,91ce452fd600f697654d1d876c576e6d0aeee1ab234e326b28943e0d6338a176,f5cb5bc77a32924f7324031f75b34ee2c0af9a1caa61dcc5d66605040bfa57d8,10437,108.5,94.5,98.0,105.5,109.0,114.0,116.5,119.5,167.0
15fcc9f267a07593c381008efc422e13b7d3959ca4b9c5173149d1b6d21d9ca8,31f520510a8990b85359bd826db7644027fbc43e1fdc1b7533dc679efde4d5eb,b71650bc77d68b3b027da33549009bd89a3791d9b7e47fd9d04a4eeb1f1d4e46,66527,42.9,20.3,26.8,30.1,41.2,51.6,70.2,72.0,91.5
b9386d10c889ce4ca90550f25debd35474be8d8ec0dce2cfaf3824a3276ee505,fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,899e52e49d4eac730770abb2372f077a7810d32d0ab6c344515b7cb808c9d802,17246,41.0,41.0,41.0,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.66666666666666,41.66666666666666
a3cacf8afd79649ed4b8ac16332da5391116431b5630b0362ed2cf359f52932d,8878248cc56eeabf182d807a61696177d576dcfa6581a65fcacd9d7611d06ca1,61597f87e0b5914a9efbff138ddef7794de592259b7465e9d6123cdc8907a677,17237,301.0,299.0,299.0,299.0,302.0,303.0,305.0,306.0,306.0
bb5d90eaa304798c9f993c324397bedc99d3dac24b9d408114fc2d62648e136c,6e77238d8804fe3863fb9d68169bd06d604e469d872983a897ed14fb9ea0a605,9b90e42c076ace09821cd0bf877552955e2d061ca2f4eaf6736075842d4113b8,121874,67.0,50.5,57.0,59.0,60.5,70.0,98.5,106.5,118.5
a83ddb3654117810f7c750f13fa73343c89adc8d7f8d7a255f316e3137dae490,7ee9d097f16b04a2963f587785841d1fa503d69f5e010979c58cd9ef92b91449,e6156c93e0b0079a6c109506f9e0c62cb80cb534e4c7e1cb427c8c3753022227,17229,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
654739233c4b8dcb905627f1c7643913d281ffbb3bb37251f6cb4896ea512e4b,379872c9901032441acdac85f4c227fcdd456396fa913f0575249605d4c8d1a5,c0051322b0f950584c1332ca02098a5665b7189a4ad81116e265e4bffebe223f,21842,29.0,26.25,26.5,28.0,28.25,31.5,32.5,34.5,35.0
3fe6d6a1b9dc622f240d152c3f73609b7cb5daffb1fcbd2d3428fc3f2a9f42e2,defeb3ffd56e8944b9fc44153754270f8d673519e7fe2b4417b2b699e3e26514,70264562661d5ddaeb8f64e4e158437afa2a8c50c04bc7c58a5706ea1e8c31f1,17250,187.0,187.0,187.0,187.0,187.0,188.0,188.0,188.0,188.0
245320441c0f2786254a134702930d66522ce0b8eac8233f7f4e5a97c76020c4,271197cdbccb789e73f09bbf24d1dd7d7f49503398b4ac8be692ed7faadd4041,9c1346945b7e5db92d9ae232ae98f4fd53a66cb250b1e9e3362b2e07e9572eea,33878,4.177777777777778,2.8,2.888888888888889,4.155555555555556,4.377777777777778,4.511111111111111,4.644444444444445,4.711111111111111,6.133333333333334
7017de4ffed83d70238483df8a219da83506626ad472d22b8cc186fde46530b6,20286f110cbdc8eb6c9d2cd08d0652764cb6a21d118206b5c338ebade1276118,a6224a1d07145852e70b893efa112c79e5e39a7bd6a441fee78b83482f58e874,67675,59.66666666666666,31.0,33.666666666666664,60.333333333333336,63.0,64.33333333333333,66.33333333333333,69.66666666666667,127.66666666666669
f3ba4d041995763c747da84fe56923adef6c54041a2a8bfa602135ce2c713ef1,e99072530df64e7cddf316ee22c425adc635bb1c5d3b0e18a5f982143e44df26,6bf678b9067ece4b3847d66a7e02a4e9a6143d98763358606846c745a51ce500,9956,30.5,15.333333333333334,27.83333333333333,29.166666666666668,30.5,33.166666666666664,34.333333333333336,37.66666666666666,46.5
08d3e511f0e7a798645a540dc6757c2d69cf3547226f23b451b3cc2b4f0657e2,95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,480a212a57230d14ce1da5674614fecec178867baaf5215680b8206deaa92de3,17254,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0
f43010c9d4a92f59604a77d6fd63abceb97065c9ddd9c070d5918a859e8f9c96,ad79f342196797cd02f97863e563c7a8bc0354eed877ff2b21c83077b85eb5e5,f3714e66bc8e3f56aac490dc561c7288ffbfdd5a819079cc2854cdf6e5f4bd1e,3243,61.0,52.0,53.5,56.0,59.5,61.5,74.5,75.0,75.5
50af060bb2bf7e3eee58a6bf433b2f1e94bf0f8fea754fb56b94952c24303151,c017b13de04bae11093ae813f7410ae34832a3efca01be019270893397eb5c84,20b7b243da81a00df5f09104bcbc608acbc4b2daa5f1356f4173bb0f5ede0b2e,15618,29.25,19.75,21.0,25.0,26.5,28.25,47.75,51.5,64.0
3e2b4ea8e17ac474ae15fece6fb55caf2742bd4a62b296aaa8745335558926d0,8d9058f92d0a5fb918f4b5c9eb3e4d1854586f8fed3fc62b7d05bdaca5275fec,048160575a62687eca552627feba48e3de51fbed17c2b1e0bf80109ceb673b8b,17250,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0
a699dfe0ababa957d7205e4275440fdf7d28ba0b91bc4fd2e69240aace39b81d,7f6b84c358db195e7b238bf9e69bb3245d874489fc8c39c83c4ebd8e04f906ac,fc666de9d89590b6064b824b8d57402035f2ce5a97e63d0d995b0ddb04da15b9,1669,124.0,109.0,115.0,117.0,118.0,130.0,174.0,179.0,184.0
14c60597426e0ff853efe37894b932d49b8cb321fc57333ca1a2cdd60fdb09ec,c1f4130540132053a328df2f8cdd343011303af652ca88dc0be4d09bfb05d5fe,fb6cf3027f6db7e7289cfa72859c539113bbd5b8047a40b29b801c03750c9aca,66843,19.142857142857142,16.714285714285715,16.857142857142858,17.857142857142858,19.714285714285715,20.0,20.857142857142858,21.0,23.571428571428573
6ef2ac0cfa2203e695a2700347c12a8dfee35d3b5a4f86f97b27650cab371d6f,e8ed52d0ad0948c2c8c21bac440fa13b7489d6f01dc65cd5d547cbaaa7b11d97,f140ebafe9f0b701508bb2a46321cd3aed42c55b492b7316a1316c5d0d214f25,21998,58.333333333333336,44.333333333333336,51.333333333333336,57.333333333333336,59.0,59.66666666666666,63.66666666666666,72.0,78.33333333333333
b93f866096cb5ed7ca770ead1b7bd5bb00bd01257725b0d3288e48ad3ddcf38d,0acbe33e4fc4d177a7d02dc6622cf384170a9e778b603385b03a62ae18693e2f,fe9f7673b858a55f9379b5fb3449f5efbb91f59f5ad81fb90bdb01082046940a,21785,43.0,20.75,40.5,43.5,44.0,44.75,45.5,47.5,55.5
5733dec8517851767fa23d740bd9abdf284df4fa4286087213c24a2cfe95786d,17d42f82f117c821a8dbf9e3b4579b6e6f945b44edd576c393dae13461c38275,3a917063a9ca53676ea7659f567c13f229951d32cfb143f980f469a9b8e747fc,21000,125.0,108.0,113.0,118.0,126.0,127.0,149.0,150.0,162.0
1d869207a9d865a933ad59bb8108b086b01e4e2c6e681eeac78a4c835e4562c2,c8dc0906ca317b74f7bf88b3abc7c138f33a0ff58f89c00cdbaaf25472a74ece,d6d573b945f88c4b874ed2f8b8da04ce024f16f88104cdd5d7cc671d86ff42be,17637,6.5,5.454545454545454,5.863636363636363,6.318181818181818,6.5,6.727272727272728,7.136363636363637,7.409090909090909,7.545454545454546
09aec0fe39f84b7bc95f66961f96d71389af9584fab1d051093609cbb51c701f,3255dc71d02271f80871546e54244d8963f25c45000d50c12ab37bcde22bf13b,e9e104a448c11013b250fefdcf71f90f434ea837d31c92dbb39b59bc836e7842,1470,154.0,115.0,144.0,149.0,152.0,161.0,169.0,171.0,172.0
bd5ee3b120e6119974361485af3f5a01832f99aaed5b333eb2a823d8063e57a3,6a5c45141b450ac4176a04b20ad9dc32b73763fde945b6dae4e22c901914de40,6598ad4095176af9d234e323abd1228b2b3f3f6adcc52050243cc86cc173276b,19605,37.6,34.4,35.6,37.0,37.8,38.6,39.6,40.2,58.0
9774e58033210fabd92b4087ae848b7e5edb9650b97b5dd2aa490109ca16e290,ee03eb2d01d1004de251e3254b3639890c0e6ea4af89b20a521465f6b7a9ab82,714b371d7774234c8c1044c586d35f21bee6b7f3847b724e1723ac48421f6c53,252,10.333333333333334,9.555555555555555,9.555555555555555,10.555555555555555,10.555555555555555,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666
4ce9319ebc2ced61f0810357dfbbdebae0318878cf1bca5abc27ab7381a6bbfe,623e9c7bd3530f0d88d09bf47c7a61f6f39f8ee2714c96def0999fc950016827,da4ea07d6cd668be9acf08a5011ad8b90465fd710aee8489d333232c4b718ab4,266,112.0,99.0,111.0,112.0,112.0,113.0,116.0,117.0,117.0
895b38d2e3b8ce0df2347d36849586c31f722a2966b33054e2568bc2b79cdc8a,58130cfa8a6431dd3fce29f793c101d8f72a8343413465b03b76c06ce220cc30,04e545a2e7f3527a6ab6d77841ffd8f5787eacce8c7ce1fd2fe6749fde2c8222,48443,47.66666666666666,41.0,41.66666666666666,42.66666666666666,50.0,52.0,52.333333333333336,52.333333333333336,52.333333333333336
5f281be440cb708f6b193608d2f9c4cb3e6c6bf3af3da5080aa0bea9540eae2c,4bfb9b4ea9e9e6468bfbd253c9df4db00e5f3da0ff7883dbc3cfbc3fa60e5602,06cfb3a03d4b38e186c21373300bcfcd52536ef16790c63c92f261ceccbf75d8,17196,34.5,32.75,32.75,34.5,35.0,35.0,35.25,35.25,35.25
92afca8ef079e6f967a615f88296b610f79ea1d7d86231d02a79c8b8df084e8c,fba3d7fdf3ecb7aa2663e0dad8c729f25b709693e945e8c8a81f65b893b6d284,67b4f2ec6e2c2d95b1044c49a8610769dd187b5ac2418f9b9939a97c205ed1db,15130,2.961038961038961,1.4415584415584417,1.9870129870129871,2.5324675324675323,2.857142857142857,3.467532467532468,3.8181818181818175,4.259740259740259,4.974025974025974
d5d1c1e2ea19185390d01911145a2d03cc9466b44c77e045da41202dc71c7672,33d02db29169c2f77b0234e73f1dec0212b419599b6c53cdecf72521d0db7b7a,56bec62e1c4666cf42572ef401fbad430c04a0538fe83dbe87cb22897c9b3fb4,10351,39.66666666666666,35.333333333333336,38.0,38.66666666666666,39.333333333333336,40.0,43.66666666666666,44.66666666666666,49.66666666666666
bf5f5cea498f694dccd7168a1cb92b6118a970fa4fbf927078a6abb9b10d245e,46319ce4ca93214fad507c76bf52f84a84784d6742c8cbb23290b9f495d24894,1aed6a5aa397da392fd0f73a30060ddaffdf548a890b73e666c81a11d2588aa6,58492,3.4814814814814814,1.6296296296296295,1.8333333333333333,3.314814814814815,3.5185185185185186,3.907407407407408,4.666666666666667,5.851851851851852,7.796296296296297
7671b56c7a2afc9b1cbfa7d3a3d5357722db774ff5240ec7d64ffccd652bab9f,984372d34905c78c11f6064350ab92c3c47dcc8f3eb33696a3448ea7cf297baf,be42a73eb0c5f134d79f7e5eabf55c61647c95737837049cec4266ee8341a1f8,3448,51.66666666666666,36.0,45.66666666666666,48.333333333333336,50.333333333333336,56.66666666666666,60.333333333333336,61.66666666666666,62.0
71e479d28098974f78c7b1d903de9f0c85b93229cd6fd968a0dfe07c15f16b1b,df6f785129977ddec42ced89d24375804cbf3f5445346e0c2644049fc068b579,ae2730430d1dd1ab8c362ff352cf0243db18b8daee5c6334ed1b5b63740afdd7,39665,34.166666666666664,31.666666666666668,32.5,33.333333333333336,34.333333333333336,35.166666666666664,35.666666666666664,36.16666666666666,50.16666666666666
775631293020cc88fd0640a574bae6d114ddc89a3be930d7cf634f0c1d37e539,4cb8f9a0778ea6d613a7c8bd00ed01906e7511953a2ede718b5cd35b73655c67,8a44fc292e68f93cb96b6924481fc49203acaa4f14d1c9b6b34d67679a83ef06,34483,49.333333333333336,46.333333333333336,46.333333333333336,47.66666666666666,50.0,51.333333333333336,52.0,52.333333333333336,53.0
30a976ce7f034420063954b34aa8e5f113a64794340d63cca6f1e6edb7469342,fa5a2cdbf1d0b9274838efa65935cfe22c84fcfdb524d180a635d74b68fdd184,722f742f18ab78a456c050c55c1975255b1f4c951b0c72ee02ada98588201c9c,66164,90.6,35.2,38.4,49.8,95.6,124.0,134.6,161.0,165.4
017ff0630f7272f1abbd250aaee0f7f6e950ce5ce6642de5be9ccbbcc3af9b49,2e9a8068ec8d77aba85a8443a09086116db3391c8d5dbfe76cb595f6565cb661,24dbf8814e565c01fc57471224ceaa03463a222bf98081dcd2ea2fc8cd9b4ff8,740,181.0,150.0,166.0,167.0,172.0,200.0,204.0,220.0,235.0
b6423e53fe32c38c99f26d3f0a420411c2ea1b29049989d251307775e4aa945b,c8c3df0b0b05d307eb3a863155932e9116a3aa0c82e433d1dce73244f271067c,49090d50b533b62155915771fe006cc7f97877a58dc404b5395bb8c8cef81bbb,17253,13.7,13.7,13.7,13.8,13.8,13.8,13.8,13.8,13.8
f65e8cd48406d26161b5200a3d5a6e9d718d501bb2b19a76629b30f3977fe655,51363659d4b26ee2cefe9a0781d7c40f1d9b9a7333294f0c62d1721ed4a76f5c,888f17416e4170e09ebb79483d157c22053b6dbd247f99afdc1aa3246990ddc6,27363,12.0,9.181818181818182,10.909090909090908,11.454545454545457,11.909090909090908,12.454545454545457,13.727272727272728,15.0,15.0
36612de2b72eea3f3674a454926517a7ee90bfa6a61dbe05bb2d0fd7914c6108,a5868787b8f675c031c72c227c93632bafe6b12722531b3dda8e60b71f836bdf,1fae75dd8975846786ceafb177f9aee885387a29ebb8a2cac843609920f9bd96,21898,115.0,106.0,107.0,108.0,117.0,118.0,125.0,133.0,135.0
aad6dc309bcdfb0ea646054837f9a268f206507f97ac3e0cecb08122b077adbd,d6efd44fb06fa43d7e018e9cfe74ea29e72a4eaf68684e048163581b066e7b1e,bf4bdfaece7bded3ce2ab935ef5d56458483eba14eee182d63f51755625ab376,18185,75.0,68.5,72.0,74.5,74.5,75.5,78.0,92.0,96.5
32f78359fdddbc71156aa01f9a50337f94d3415741ff3b314ae96b19e885009a,e9118a4c1cee80928ab727d024149e4dccc75032d19406220ff14116085106e4,d0b191a6c435e8131e7691b6ff0284eaf7c650c07044c58689cef400cf64947a,17249,224.0,214.0,215.0,218.0,221.0,226.0,242.0,242.0,242.0
1f0c44c6bb4a3e7a6753fe5c2364dafaec2c61ba02faed931819a1c7a5b4cc35,3e133b894aae309166e20c4b288df359730113fa8f0b39da2501ea2d9f74e70b,838c5310ef40f6b07062ec500e9e0c745089fd377e4141d87787c8e27958fa7a,17237,79.5,47.0,48.0,51.0,56.0,113.0,114.0,115.5,119.0
7d43757a7ab91f11a85be0fb267ac5e38952a978c2973fae9bec44a1113620f2,486e10ac87f2c7495ab672094483c49e935e6f7e19b2b9b7157be7f9f949244c,f067f63fc48b08f4b8d215fd6f67773085559fdd009be0186e834c06aa7caa55,22370,55.0,26.5,26.5,29.0,53.5,70.5,101.0,139.0,165.5
e34caf1138b2a84465d671f27d30fa3804f7a92730af17752d1ff736f4eea56e,486e10ac87f2c7495ab672094483c49e935e6f7e19b2b9b7157be7f9f949244c,76e30412c8b470571ab46368925cbbe2f945b512667b5eb6f2f2c33629ed0dd1,21580,58.0,54.0,54.0,56.0,56.5,57.0,77.5,85.5,104.0
6e155b9f0148dd8d8ad6154a47f45584669aa8b843123b9033561a35b26bfb92,1ffad962d8e54a828f206273b2942dddba6dda00bb0b92c66724a0cd80cee29f,b02d9cb1e574b7ca36dc5a39b1c9125350886478cc302dce5922dd7b344ff9c4,17250,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
83e55e49af8cc4f2eee59ce3d2391d89e0bfa32c94a1e6f33326e938054cd743,96dddfaea982c8841a8f4f5a26c3d0de4af51ae1dd94a1ccc4cd4fd5364925f8,41e2eef4d483478c1e74ec8de0123f1061d790d4be666ed1bf68b78b1a8cda77,17253,186.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0
e8341cef3d843505037532d2437f9f2bdd41dd3b593bac578fba82283fb580f2,c9d0de6ef63d783f01e4d99be759ea54b1011c4ae4112442f11a65e1b8833ca1,15dd9f8fbc6b6984dd133ddd23067b557db3dccf9e0eb5c8114a6d12c01c6a49,17234,204.0,191.0,191.0,203.0,204.0,208.0,211.0,212.0,212.0
59ddc58071316614ec3e28d2125c0eda1d6d583a74a3f27d09da723d9d8c5489,b914d7a7f725af3bd9feb560c458dc5b85c28423783e0f3ed274eb0c7c7f4ee6,56822d4d98293e881b37308e01282cd9a840e7777e5b738c2f804bc0ce15ca5a,23510,37.0,29.33333333333333,30.33333333333333,33.833333333333336,38.16666666666666,39.833333333333336,42.0,44.333333333333336,64.66666666666667
d59fc3af95717c502db1550b62f13524e23797e97ffead0d7dcecc798ff4efd5,814a96427ce1feca770490e78ffef5f3c16e023a2f47298ddab0dd5777c3af0f,97b2d40912cbd85c9e0b983cdca31983595685dcd0a56aafdc93bbde23426804,742,219.0,181.0,199.0,219.0,224.0,227.0,230.0,230.0,269.0
91af80a966c0c568ae7ade94d52788f796fbca2dc0db168da861642a19550d84,e20b2184259d8f211d57dd6fd323f46cc58845a504de29f697deab76244a6d86,a5478ee6224da86576a362b541b62bcc13a33cbe2130d7a7c0d321fe942816e8,17254,172.0,168.0,170.0,172.0,172.0,173.0,173.0,173.0,173.0
9570ded80dcd4f0721cb9a258b8367a7ef8fde24b0a822b202f7bf082b8fdc4c,2e65ea845f3048ea8216f3893ef917eafca707e0347cfc06f1d593eee93a9985,f3573d4bb44a6a10dbc40ce749d8cf2021c26e19010e754efc7fd4a57f37ed17,82915,21.375,19.125,20.125,20.75,21.25,22.125,23.125,23.625,25.625
