HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
02303cf0834294732d091e9b6fb27bb443503888e5098521b421c36b2ee6272e,19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,3bf463d0f6aa596e58fd9a624528b182ef4b1a8138d814f37da88fe82b3a98fc,1012,27.33333333333333,23.0,25.33333333333333,27.0,27.666666666666668,28.0,29.33333333333333,29.33333333333333,29.33333333333333
1226653fa86ec5aee1de121e7d26bb01f58db1d693a7de7f3c14791ee7ae92d2,d19d1c35cca924359049fa0e05d3885093b531c0f90384501fdf713837515d9a,b92a5b3f17aade90eb09ca15c1381dfab99dcbedb85eb450f32246e24e0ce086,20098,22.75,12.25,18.625,22.75,23.375,23.75,24.5,26.625,32.75
55ff4303d636bcb16b9dcda23decf2e6ba1c2747c33bd4379d4d5138a07f0fee,95c9f130e0142198cc5cb032272d5cbb66bcfb50c42cecbb15bbde1c79da166b,37e3891e4ffea199c2fd00b7dda0e9a322ae369744062d5067eed8e1167be474,21550,182.0,163.0,172.0,179.0,182.0,187.0,190.0,196.0,231.0
a2bc423075b23b7e8f3256122beed13c4c1cad45f9f421bf9415791cfb2f60e1,c3cebc90cff56780051ed43648db17e83046fc04c9977e9506b05862de2e64e8,101bd923cf4a472e1ee3a4d35e1014b2f1a786fda891eac332ca4abf541179d1,248,188.0,175.0,184.0,184.0,187.0,190.0,192.0,222.0,222.0
a0901ff352a970f6a1d00c18c34ca684ece686b41f610363ce0df06c6cf32779,bd80116a680283c92364a00dbcce89b92b8cb8543a39e2f958b339cb2f850f6b,f7339562a59677cd37ca76eac05727dda2c1f98544090734f15fcfe739ef7373,81716,32.75,28.75,29.75,31.75,33.0,34.25,36.0,36.75,39.25
d7140fc1254b552d8c41c5820f3e663331ea4a7741d9245434b539eecb201ea4,fca2310ccf911080b19d6e90e80e63e4afdecb3ead06a09bbb3832558ec368f3,718b976c17bf28d1fc4d08cc27af46b13564793820faf9d1c14ca051f5195929,17285,13.1,12.8,12.9,13.0,13.1,13.3,13.4,13.6,13.7
0080e4df772838203e721597283b1377e1a06646e008f9f86f4f46ddb9090366,de0d2710271bc9da15fa33983859c3306736503b297e220a0681d7e5f6e2b838,220c7954c2807eea6db69d962923bf12acdecdd4534b96b5fddf8b33f942f330,17239,113.0,113.0,113.0,113.0,113.0,114.0,114.0,114.0,114.0
e187f140b6893d501f0ee48846303c85028f94a040436140b59ee29615b134cb,30a876e80855f9f46187a876eb5d2d39a93fb3d1b9f31eb7d3b2859ee5a90ab1,8f044447f82ae4606a5762193ff61b14dbf25e24a816197e01a73fd8eba1a93e,19423,10.210526315789474,9.210526315789474,9.526315789473683,9.947368421052632,10.157894736842104,10.473684210526317,11.210526315789474,12.052631578947368,15.157894736842104
a5d33b46a81e47ea1a1d11902ab5b2ac8b7226ca42cbb1289c12399ac1b692df,1d8f49968255694029ff70bc55c8e05f814ae9c429f39220d0781120dc23158b,2122e1e4f9121ab7cf4b0860d6429a4c68d9d4ea8e2ab36036965c51bc0a6297,83607,126.0,120.0,120.0,120.0,123.0,125.0,147.0,147.0,148.0
0f85cc243d5cee3b571848f69c4c7ab53031f5b82977d98c96d9561d997f1d9d,2191cbde942236f91a98221d7671e243ca1c330213b508f2446160091a232d6f,82b99c754147e3e56b847d714e4724da69f7e3650ad6e435e0e3a2e628ca3101,7789,145.0,109.0,121.0,128.0,145.0,155.0,172.0,228.0,276.0
