,submission_time,num_gpus,duration
489,49,1,1800
490,49,1,1800
491,49,1,1800
492,50,1,1800
493,50,1,1800
494,50,1,1800
495,50,1,1800
496,50,1,287
497,50,1,1800
498,50,1,21
499,50,1,1800
500,50,1,92
501,50,1,170
502,50,1,102
503,51,1,122
504,51,1,1800
505,51,2,1800
506,51,1,274
507,51,1,583
508,51,1,76
509,51,1,106
510,51,1,1800
511,51,1,1800
512,51,1,104
513,51,1,23
514,51,2,112
515,51,1,1800
516,52,1,1800
517,52,1,1800
518,52,1,1800
519,52,1,1800
520,52,1,1800
521,52,1,1800
522,52,1,113
523,52,1,1800
524,52,1,1800
525,52,1,13
526,53,1,1800
527,53,1,1800
528,53,1,1800
529,53,1,97
530,53,1,207
531,53,1,1800
532,53,1,1800
533,53,1,1800
534,53,1,1800
535,53,1,1800
536,53,1,1800
537,53,1,1800
538,54,1,1800
539,54,1,1800
540,54,1,349
541,54,1,31
542,54,1,34
543,54,1,1654
544,54,1,33
545,54,1,1800
546,54,1,67
547,55,1,104
548,55,1,1800
549,55,1,1800
550,55,1,1800
551,55,1,1800
552,55,1,1800
553,55,1,31
554,55,1,1800
555,55,1,1800
556,55,1,1800
557,55,1,1800
558,55,1,1800
559,56,1,1800
560,56,1,1800
561,56,1,1800
562,56,1,213
563,56,1,1800
564,56,1,1800
565,56,1,1800
566,57,1,1800
567,57,1,1800
568,57,1,34
569,57,1,62
570,57,1,1800
571,57,1,1800
572,57,1,1800
573,57,1,152
574,57,2,1800
575,58,1,1800
576,58,1,1800
577,58,1,291
578,58,1,1800
579,58,1,1800
580,58,1,36
581,58,1,1800
582,59,1,1800
583,59,1,350
584,59,1,1800
585,59,1,1800
586,59,1,1800
587,59,1,1800
588,59,1,1800
589,59,1,1800
590,59,1,1800
591,59,1,1800
592,60,1,1800
593,60,1,1800
594,60,1,1800
595,60,1,76
596,60,1,247
597,60,1,1800
598,60,1,207
599,60,1,1800
600,60,1,1800
601,61,1,162
602,61,1,1800
603,61,1,54
604,61,1,1800
605,61,1,295
606,61,1,55
607,62,1,162
608,62,1,1800
609,62,1,43
610,62,1,1800
611,62,2,761
612,62,1,1800
613,62,1,44
614,62,1,42
615,62,1,1800
616,62,1,31
617,63,1,44
618,63,1,1800
619,63,1,404
620,63,1,332
621,63,1,1800
622,63,1,1800
623,63,1,1800
624,63,1,1800
625,63,1,1800
626,63,1,1800
627,63,1,1800
628,64,1,1800
629,64,1,129
630,64,1,133
631,64,1,237
632,64,1,1800
633,64,1,276
634,64,1,245
635,64,1,496
636,64,1,1800
637,64,1,145
638,64,1,355
639,64,1,1800
640,64,1,297
641,64,1,1800
642,64,1,237
643,64,1,1800
644,64,1,408
645,64,1,356
646,64,1,306
647,65,1,1800
648,65,1,1800
649,65,1,1208
650,65,1,42
651,65,1,1800
652,65,1,1800
653,65,1,1800
654,65,1,1800
655,65,2,41
656,65,1,1800
657,65,1,1800
658,65,1,1800
659,65,1,1248
660,65,1,1800
661,65,1,144
662,66,1,326
663,66,1,1800
664,66,1,83
665,66,1,1800
666,66,1,1800
667,66,1,1800
668,66,1,74
669,66,1,1800
670,66,1,1800
671,66,1,359
672,66,1,540
673,66,1,1800
674,66,1,1800
675,66,1,1800
676,66,1,1800
677,66,1,1800
678,66,1,1800
679,67,1,216
680,67,1,1800
681,67,1,245
682,67,1,1800
683,67,1,1800
684,67,1,1800
685,67,1,72
686,67,1,1800
687,67,1,1800
688,67,1,292
689,67,1,1010
690,67,1,22
691,68,1,1800
692,68,1,104
693,68,1,428
694,68,1,1800
695,68,1,1800
696,68,1,1800
697,68,1,1800
698,68,1,22
699,68,1,413
700,69,1,1800
701,69,2,152
702,69,1,21
703,69,1,329
704,69,1,175
705,70,1,1800
706,70,1,1800
707,70,1,34
708,70,1,1800
709,70,1,1800
710,70,1,53
711,70,1,1800
712,70,1,1800
713,70,1,1800
714,71,1,1800
715,71,1,1800
716,71,1,1800
717,71,1,1800
718,71,1,314
719,71,1,1800
720,71,1,1800
721,71,1,1800
722,71,1,1800
723,71,1,1800
724,72,1,168
725,72,1,43
726,72,1,976
727,72,1,1800
728,72,1,1800
729,72,1,1800
730,72,1,51
731,72,1,1800
732,72,1,1800
733,72,1,1800
734,72,1,1800
735,73,1,33
736,73,1,1800
737,73,1,41
738,73,1,1800
739,73,1,51
740,73,1,1800
741,73,1,1800
742,73,1,1800
743,73,1,1800
744,73,1,1800
745,74,1,1800
746,74,1,1800
747,74,1,1800
748,74,1,1800
749,74,1,1800
750,74,1,1800
751,74,1,1800
752,74,1,1800
753,75,1,1800
754,75,1,204
755,75,1,1800
756,75,1,1800
757,75,1,1800
758,75,1,1800
759,75,1,1800
760,75,1,1680
761,75,1,977
762,75,1,1800
763,76,1,63
764,76,1,54
765,76,1,1800
766,76,1,1800
767,76,1,1800
768,76,1,1800
769,76,1,1800
770,76,1,1800
771,76,1,1800
772,76,1,1800
773,77,1,1800
774,77,1,1800
775,77,1,1800
776,77,1,1800
777,77,1,1800
778,77,1,1800
779,77,1,1800
780,77,1,1800
781,77,1,24
782,78,1,1800
783,78,1,1800
784,78,1,1800
785,78,1,148
786,78,1,1800
787,78,1,1800
788,78,1,1800
789,78,1,1800
790,78,1,1800
791,79,1,1800
792,79,1,1800
793,79,1,1800
794,79,1,1800
795,79,1,1800
796,79,1,1800
797,79,1,1800
798,79,1,1800
799,79,1,1800
800,79,1,42
801,79,1,1800
802,80,1,1800
803,80,1,1800
804,80,1,1800
805,80,1,1800
806,80,1,213
807,80,1,403
808,80,1,954
809,80,1,1800
810,80,1,732
811,80,1,223
812,80,1,1800
813,81,1,223
814,81,1,1800
815,81,1,1800
816,81,1,1800
817,81,1,1800
818,81,1,1800
819,81,1,83
820,81,1,1800
821,82,1,1800
822,82,1,1800
823,82,1,1800
824,82,1,501
825,82,1,1800
826,82,1,1800
827,82,1,193
828,83,1,1800
829,83,1,1800
830,83,1,1800
831,83,1,33
832,83,1,1800
833,83,1,285
834,83,1,1800
835,83,1,1800
836,83,1,1800
837,83,1,24
838,83,1,186
839,84,1,1800
840,84,1,267
841,84,1,1731
842,84,1,1800
843,84,1,1800
844,84,1,13
845,84,1,1800
846,85,1,1800
847,85,1,922
848,85,1,162
849,85,1,438
850,85,1,275
851,85,1,1800
852,86,2,1800
853,86,1,1800
854,86,1,1800
855,86,1,1800
856,86,1,371
857,87,1,186
858,87,1,1695
859,87,2,1800
860,87,1,58
861,89,1,312
862,90,1,137
863,91,1,53
864,91,1,112
865,92,1,132
866,92,1,12
867,92,1,54
868,92,1,768
869,93,1,80
870,93,1,271
871,93,1,234
872,94,1,204
873,94,1,59
874,94,1,348
875,95,1,61
876,95,1,75
877,97,1,315
878,97,1,1345
879,98,1,450
880,99,1,332
881,100,1,1800
882,100,1,101
883,101,1,478
884,102,1,1800
885,103,1,398
886,103,1,23
887,103,1,231
888,103,1,388
889,103,1,328
890,103,1,1800
891,104,1,1800
892,104,1,1800
893,105,1,21
894,105,1,1800
895,106,1,1056
896,106,1,319
897,106,1,43
898,106,1,408
899,107,1,1800
900,107,1,23
901,107,1,50
902,107,1,301
903,107,1,435
904,108,1,342
905,109,1,83
906,109,1,844
907,110,1,200
908,111,1,111
909,111,1,1051
910,111,1,23
911,113,1,64
912,113,1,85
913,113,1,1800
914,113,1,43
915,115,1,89
916,115,1,70
917,116,1,1800
918,116,1,1800
919,116,1,104
920,116,1,1800
921,117,1,68
922,118,1,614
923,118,1,889
924,118,1,341
925,119,1,1800
926,119,1,410
927,120,1,31
928,120,1,65
929,121,1,1800
930,121,1,31
931,121,1,79
932,122,1,35
933,122,1,23
934,122,1,376
935,122,1,239
936,123,1,332
937,123,1,32
938,124,2,1800
939,124,1,219
940,124,1,64
941,124,2,41
942,124,1,53
943,124,1,319
944,124,1,1800
945,124,1,1800
946,125,1,574
947,125,1,819
948,126,1,1109
949,126,1,84
950,126,1,104
951,127,1,160
952,127,2,152
953,128,1,449
954,128,1,547
955,128,1,568
956,128,1,72
957,128,1,522
958,128,1,328
959,129,1,1177
960,129,1,21
961,129,1,439
962,129,1,62
963,129,1,362
964,129,1,125
965,129,1,165
966,129,1,177
967,129,1,326
968,130,1,399
969,130,1,1183
970,130,1,1800
971,130,1,105
972,130,1,1736
973,130,1,62
974,131,1,155
975,131,1,72
976,131,1,1800
977,131,1,74
978,131,1,989
979,131,1,485
980,132,1,52
981,132,1,61
982,133,1,41
983,133,1,1413
984,134,1,124
985,134,1,83
986,134,1,22
987,135,1,357
988,135,1,1800
989,135,1,191
990,136,1,1800
991,136,1,1800
992,136,1,1800
993,136,1,1800
994,136,1,1800
995,136,1,42
996,136,1,1800
997,136,1,1800
998,136,1,64
999,137,1,47
1000,137,1,134
1001,137,1,24
1002,138,1,395
1003,138,1,1800
1004,139,1,1800
1005,139,1,63
1006,139,1,1800
1007,139,1,1800
1008,139,1,1800
1009,139,1,1800
1010,139,1,1800
1011,139,1,638
1012,139,1,104
1013,139,1,1800
1014,139,1,1800
1015,140,1,223
1016,140,1,92
1017,140,1,288
1018,141,1,1800
1019,141,1,1800
1020,141,1,1800
1021,141,1,167
1022,141,1,499
1023,141,1,1800
1024,141,1,373
1025,141,1,1379
1026,141,1,74
1027,141,1,1800
1028,141,1,224
1029,141,1,76
1030,142,1,1586
1031,142,1,728
1032,142,1,48
1033,143,1,21
1034,143,1,1800
1035,143,1,91
1036,143,1,1800
1037,143,1,21
1038,144,1,1800
1039,145,1,1800
1040,145,1,1800
1041,145,1,57
1042,146,1,1800
1043,146,1,270
1044,146,1,1255
1045,147,1,1800
1046,147,1,252
1047,148,1,12
1048,148,1,11
1049,148,1,11
1050,148,1,25
1051,148,1,12
1052,148,1,11
1053,148,1,11
1054,148,1,12
1055,148,1,11
1056,148,1,26
1057,148,1,12
1058,148,1,11
1059,148,1,51
1060,148,1,26
1061,148,1,12
1062,148,1,726
1063,148,1,11
1064,148,1,11
1065,148,1,12
1066,148,1,13
1067,148,1,11
1068,148,1,11
1069,148,1,12
1070,148,1,44
1071,148,1,11
1072,148,1,11
1073,148,1,11
1074,148,1,12
1075,148,1,11
1076,148,1,11
1077,148,1,24
1078,148,1,23
1079,148,1,13
1080,148,1,12
1081,148,1,12
1082,148,1,23
1083,148,1,11
1084,148,1,12
1085,148,1,12
1086,148,1,12
1087,148,1,11
1088,148,1,11
1089,148,1,11
1090,148,1,26
1091,148,1,11
1092,148,1,28
1093,148,1,11
1094,148,1,12
1095,148,1,12
1096,148,1,1760
1097,148,1,489
1098,150,1,1800
1099,150,1,21
1100,150,1,1800
1101,150,1,1800
1102,150,1,23
1103,150,1,123
1104,150,1,1800
1105,151,1,1800
1106,151,1,32
1107,151,1,63
1108,151,1,1800
1109,151,1,1800
1110,151,1,1800
1111,151,1,43
1112,151,1,1800
1113,151,1,1800
1114,151,1,1800
1115,151,1,1800
1116,151,1,1800
1117,151,1,1800
1118,151,1,1800
1119,151,1,1800
1120,152,1,137
1121,152,1,131
1122,152,1,173
1123,152,1,1758
1124,152,1,1800
1125,152,1,1800
1126,152,1,1800
1127,152,1,94
1128,152,1,611
1129,152,1,127
1130,152,1,1800
1131,152,1,1800
1132,152,1,193
1133,152,1,105
1134,152,1,1373
1135,152,1,629
1136,152,1,178
1137,152,1,192
1138,152,1,73
1139,152,1,224
1140,152,1,179
1141,152,1,94
1142,152,1,31
1143,152,1,120
1144,152,1,138
1145,152,1,1800
1146,152,1,1800
1147,152,1,215
1148,152,1,1800
1149,152,1,64
1150,152,1,94
1151,152,1,129
1152,152,1,106
1153,152,1,126
1154,152,1,125
1155,152,1,1800
1156,152,1,84
1157,152,1,1800
1158,152,1,127
1159,152,1,95
1160,152,1,1800
1161,152,1,120
1162,152,1,84
1163,152,1,1800
1164,153,1,97
1165,153,1,177
1166,153,1,343
1167,153,1,126
1168,153,1,338
1169,153,1,127
1170,153,1,162
1171,153,1,1800
1172,153,1,134
1173,153,1,382
1174,153,1,1800
1175,153,1,108
1176,153,1,1280
1177,153,1,74
1178,153,1,135
1179,153,1,136
1180,153,1,61
1181,153,1,1800
1182,153,1,1800
1183,153,1,662
1184,153,1,1800
1185,153,1,75
1186,153,1,104
1187,153,1,115
1188,153,1,85
1189,153,1,85
1190,153,1,1590
1191,154,1,1800
1192,154,1,137
1193,154,1,131
1194,154,1,86
1195,154,1,153
1196,154,1,1800
1197,154,1,94
1198,154,1,230
1199,154,1,396
1200,154,1,379
1201,154,1,1800
1202,154,1,301
1203,154,1,1800
1204,154,1,100
1205,154,1,93
1206,154,1,138
1207,154,1,1800
1208,154,1,83
1209,154,1,133
1210,154,1,223
1211,154,1,136
1212,154,1,63
1213,154,1,1800
1214,154,1,103
1215,154,1,139
1216,154,1,281
1217,154,1,75
1218,154,1,1800
1219,154,1,74
1220,154,1,138
1221,154,1,115
1222,154,1,217
1223,154,1,372
1224,155,1,1800
1225,155,1,1800
1226,155,1,71
1227,155,1,457
1228,155,1,73
1229,155,1,1800
1230,155,1,73
1231,155,1,1800
1232,155,1,1800
1233,155,1,1119
1234,155,1,124
1235,155,1,1800
1236,155,1,1800
1237,155,1,1800
1238,155,1,1800
1239,155,1,52
1240,155,1,94
1241,155,1,186
1242,155,1,86
1243,155,1,1800
1244,155,1,1800
1245,155,1,113
1246,155,1,113
1247,155,1,115
1248,155,1,1800
1249,155,1,1800
1250,155,1,52
1251,155,1,1800
1252,156,1,1678
1253,156,1,12
1254,156,1,1800
1255,156,1,1800
1256,156,1,1800
1257,156,1,1800
1258,156,1,1800
1259,156,1,1800
1260,156,1,1800
1261,157,1,1064
1262,158,1,1800
1263,158,1,307
1264,158,1,242
1265,159,1,1800
1266,159,1,1800
1267,159,1,1800
1268,159,1,1800
1269,159,1,13
1270,159,1,1800
1271,159,1,1800
1272,159,1,1800
1273,159,1,1800
1274,159,1,1800
1275,159,1,1800
1276,159,1,1800
1277,159,1,242
1278,159,1,1800
1279,159,1,1800
1280,159,1,1800
1281,159,1,1800
1282,159,1,1800
1283,159,1,1800
1284,159,1,1800
1285,159,1,1800
1286,159,1,1800
1287,159,1,1800
1288,159,1,1800
1289,159,1,1800
1290,159,1,1800
1291,159,1,1800
1292,159,1,1800
1293,159,1,1800
1294,159,1,1800
1295,159,1,1800
1296,159,1,1800
1297,159,1,1800
1298,159,1,1800
1299,159,1,1800
1300,159,1,1800
1301,159,1,1800
1302,159,1,1800
1303,159,1,1800
1304,159,1,1800
1305,159,1,1800
1306,160,1,1800
1307,160,1,313
1308,160,1,1800
1309,160,1,1800
1310,160,1,1800
1311,160,1,352
1312,160,1,1800
1313,160,1,21
1314,160,1,1800
1315,160,1,622
1316,160,1,45
1317,161,1,1800
1318,161,1,162
1319,162,1,694
1320,162,1,1800
1321,162,1,1800
1322,162,1,1800
1323,163,1,254
1324,163,1,274
1325,163,1,1800
1326,163,1,1507
1327,163,1,1429
1328,163,1,645
1329,163,1,137
1330,163,1,53
1331,164,1,43
1332,164,1,1800
1333,165,1,934
1334,166,1,128
1335,166,1,53
1336,167,1,23
1337,167,1,1800
1338,167,1,42
1339,168,1,33
1340,169,1,1108
1341,169,1,1190
1342,169,1,1800
1343,169,1,1689
1344,169,1,1248
1345,169,1,1058
1346,169,1,1626
1347,169,1,1800
1348,169,1,1157
1349,169,1,1016
1350,169,1,1210
1351,169,1,1119
1352,169,1,1762
1353,169,1,1086
1354,169,1,1077
1355,169,1,1006
1356,169,1,1058
1357,169,1,535
1358,169,1,43
1359,169,1,1282
1360,169,1,1138
1361,169,1,1271
1362,169,1,1180
1363,169,1,174
1364,169,1,1800
1365,169,1,1170
1366,169,1,1160
1367,169,1,1273
1368,169,1,1089
1369,169,1,1280
1370,169,1,1800
1371,169,1,1800
1372,169,1,1668
1373,169,1,1800
1374,169,1,1120
1375,169,1,1005
1376,169,1,1220
1377,169,1,1708
1378,169,1,1660
1379,169,1,1057
1380,169,1,1086
1381,169,1,1086
1382,169,1,1138
1383,169,1,1150
1384,169,1,1429
1385,169,1,1321
1386,169,1,1800
1387,169,1,1099
1388,169,1,1049
1389,169,1,1120
1390,170,1,46
1391,170,1,21
1392,170,1,1026
1393,170,1,1016
1394,170,1,1800
1395,170,1,1025
1396,170,1,1312
1397,170,1,1036
1398,170,1,1800
1399,170,1,1026
1400,170,1,109
1401,170,1,23
1402,170,1,1137
1403,170,1,91
1404,171,1,11
1405,171,1,1800
1406,171,1,1800
1407,171,1,1800
1408,171,1,1800
1409,171,1,1800
1410,171,1,1800
1411,172,1,909
1412,172,1,997
1413,172,1,979
1414,172,1,1800
1415,172,1,1149
1416,172,1,1800
1417,172,1,1089
1418,172,1,1064
1419,172,1,980
1420,172,1,1005
1421,172,1,1800
1422,173,1,1800
1423,173,1,1800
1424,173,1,842
1425,173,1,1800
1426,173,1,1800
1427,173,1,1800
1428,173,1,1800
1429,173,1,1800
1430,174,1,155
1431,174,1,1800
1432,174,1,1800
1433,175,1,1800
1434,175,1,1800
1435,175,1,291
1436,176,1,1800
1437,177,1,1800
1438,178,1,1800
1439,178,1,1800
1440,178,1,1800
1441,178,1,1800
1442,178,1,818
1443,178,1,321
1444,178,1,1110
1445,178,1,34
1446,179,1,1800
1447,179,1,93
1448,180,1,155
1449,180,1,326
1450,180,1,55
1451,180,1,1800
1452,180,1,1800
1453,180,1,1800
1454,180,1,1800
1455,180,1,1800
1456,180,1,22
1457,181,1,1800
1458,181,1,1800
1459,181,1,1800
1460,181,1,46
1461,182,1,1800
1462,182,1,74
1463,182,1,103
1464,182,1,12
1465,182,1,1800
1466,182,1,683
1467,182,1,32
1468,182,1,1800
1469,182,1,1800
1470,182,1,23
1471,182,1,63
1472,183,1,162
1473,183,1,333
1474,183,1,1800
1475,184,1,187
1476,184,1,1391
1477,184,1,84
1478,184,1,590
1479,184,1,1800
1480,184,1,332
1481,184,1,148
1482,184,1,1800
1483,184,1,1800
1484,185,1,1800
1485,185,2,41
1486,186,1,1800
1487,186,1,494
1488,186,1,1800
1489,187,1,1800
1490,187,1,116
1491,187,1,1800
1492,187,1,245
1493,187,1,609
1494,187,1,1800
1495,188,1,1800
1496,188,1,586
1497,188,1,635
1498,189,1,21
1499,189,1,519
1500,189,2,143
1501,189,1,654
1502,189,1,225
1503,190,1,1800
1504,191,1,1800
1505,191,1,716
1506,191,1,550
1507,191,1,133
1508,191,1,1800
1509,191,1,1800
1510,191,1,595
1511,191,2,1800
1512,191,1,44
1513,192,1,501
1514,192,1,173
1515,192,1,144
1516,192,1,618
1517,193,1,653
1518,193,1,23
1519,195,1,1800
1520,195,1,51
1521,195,1,1800
1522,195,1,1800
1523,195,1,660
1524,196,1,358
1525,196,1,62
1526,196,1,113
1527,196,1,1800
1528,196,1,32
1529,196,1,721
1530,196,1,51
1531,197,1,21
1532,197,1,32
1533,197,1,1800
1534,197,1,300
1535,198,1,1800
1536,199,1,1577
1537,199,1,1800
1538,199,1,73
1539,199,1,1800
1540,199,1,1800
1541,199,1,42
1542,199,1,237
1543,200,1,607
1544,200,1,172
1545,200,1,53
1546,200,1,486
1547,200,1,211
1548,201,1,1800
1549,201,1,1800
1550,201,1,529
1551,202,1,495
1552,202,1,627
1553,202,1,383
1554,202,1,41
1555,202,1,1059
1556,202,1,607
1557,202,1,558
1558,203,1,641
1559,203,1,597
1560,204,1,310
1561,204,1,659
1562,204,1,148
1563,205,1,511
1564,205,1,521
1565,206,1,536
1566,206,1,37
1567,207,1,13
1568,207,1,367
1569,207,1,517
1570,208,1,1800
1571,208,1,625
1572,208,1,122
1573,208,1,1800
