,submission_time,num_gpus,duration
488,83,1,935
489,83,1,935
490,83,1,12
491,83,1,1800
492,83,1,1800
493,83,1,89
494,83,1,1049
495,83,1,1280
496,83,1,1047
497,83,1,902
498,84,1,55
499,84,1,115
500,84,1,835
501,84,1,941
502,84,1,527
503,84,1,115
504,85,1,1303
505,85,1,787
506,86,1,262
507,86,1,207
508,86,1,147
509,86,1,91
510,86,1,464
511,87,1,90
512,87,1,1800
513,88,1,154
514,88,1,1800
515,88,1,1800
516,88,1,997
517,88,1,1800
518,88,1,1800
519,88,1,1800
520,88,1,1800
521,88,1,1800
522,88,1,1800
523,88,1,1800
524,88,1,1800
525,88,1,1800
526,88,1,1800
527,88,1,1800
528,88,1,787
529,88,1,1800
530,88,1,1800
531,88,1,1800
532,88,1,405
533,88,1,1800
534,88,1,334
535,88,1,1800
536,88,1,1800
537,88,1,1800
538,88,1,1800
539,88,1,1800
540,88,1,1800
541,88,1,1800
542,88,1,1800
543,88,1,1800
544,88,1,627
545,88,1,1280
546,88,1,1800
547,88,1,385
548,88,1,1800
549,88,1,1800
550,88,1,1800
551,88,1,1800
552,88,1,1800
553,88,1,1800
554,88,1,113
555,88,1,1800
556,88,1,1800
557,88,1,1800
558,88,1,1800
559,88,1,1800
560,88,1,1800
561,88,1,1800
562,88,1,1800
563,88,1,1800
564,88,1,1800
565,88,1,1210
566,88,1,788
567,88,1,1058
568,88,1,1800
569,88,1,1800
570,88,1,324
571,88,1,1800
572,88,1,415
573,88,1,60
574,88,1,861
575,88,1,1800
576,88,1,1049
577,88,1,536
578,88,1,1800
579,88,1,124
580,88,1,1800
581,88,1,1800
582,88,1,757
583,88,1,1800
584,88,1,355
585,88,1,1800
586,88,1,1800
587,88,1,1800
588,88,1,1800
589,88,1,807
590,88,1,123
591,88,1,1800
592,88,1,1800
593,88,1,668
594,88,1,1800
595,88,1,637
596,88,1,1800
597,88,1,1042
598,88,1,1800
599,88,1,1800
600,88,1,1800
601,88,1,616
602,88,1,1800
603,88,1,747
604,88,1,1056
605,88,1,1800
606,88,1,1800
607,88,1,1800
608,88,1,1800
609,88,1,1800
610,88,1,113
611,88,1,1638
612,89,1,1800
613,89,1,51
614,89,1,90
615,90,1,224
616,90,1,1800
617,91,1,12
618,91,1,116
619,91,1,1800
620,91,1,41
621,91,1,586
622,91,1,5
623,92,1,72
624,92,1,121
625,92,1,135
626,92,1,738
627,92,1,356
628,93,1,52
629,93,1,335
630,94,1,1800
631,94,1,214
632,94,1,1800
633,94,1,223
634,94,1,65
635,95,1,73
636,95,1,1800
637,95,1,309
638,95,1,576
639,95,1,4
640,95,1,758
641,96,1,285
642,96,1,1217
643,96,1,727
644,96,1,948
645,96,1,1800
646,97,1,1800
647,97,1,1125
648,98,1,1800
649,98,1,3
650,99,1,23
651,99,1,168
652,99,1,396
653,99,1,770
654,99,1,352
655,99,1,350
656,99,1,1800
657,100,1,1800
658,100,1,989
659,100,1,1099
660,100,1,1800
661,100,1,1800
662,101,1,1800
663,101,1,33
664,101,1,1800
665,101,1,1800
666,101,1,252
667,101,1,1800
668,101,1,5
669,101,1,1800
670,102,1,1800
671,102,1,448
672,103,1,1800
673,103,1,150
674,104,1,1800
675,104,1,43
676,104,1,588
677,105,1,1800
678,105,1,1800
679,105,1,1800
680,105,1,1800
681,105,1,1800
682,105,1,1194
683,105,1,760
684,105,1,1800
685,106,1,1800
686,107,1,186
687,107,1,1800
688,107,1,657
689,108,1,1800
690,108,1,389
691,108,1,1800
692,108,1,1800
693,108,1,331
694,108,1,1800
695,108,1,34
696,108,1,52
697,108,1,102
698,109,1,1800
699,109,1,1800
700,109,1,410
701,110,1,1800
702,110,1,1800
703,110,1,23
704,110,1,1382
705,110,1,1800
706,110,1,53
707,111,1,1800
708,111,1,78
709,111,1,1800
710,111,1,33
711,111,1,1800
712,111,1,1800
713,111,1,580
714,111,1,1800
715,111,1,223
716,112,1,1800
717,112,1,1800
718,112,1,43
719,112,1,1800
720,112,1,1800
721,113,1,1800
722,113,1,1800
723,113,1,22
724,114,1,1451
725,114,1,64
726,114,1,312
727,114,1,97
728,114,1,62
729,114,1,224
730,115,1,1800
731,115,1,1800
732,115,1,1800
733,115,1,1800
734,116,1,1800
735,116,1,1800
736,116,1,325
737,117,1,1800
738,117,1,1800
739,117,1,247
740,118,1,616
741,118,1,1800
742,118,1,1800
743,119,1,23
744,119,2,1472
745,120,1,46
746,120,1,1800
747,120,1,606
748,120,1,445
749,120,1,337
750,120,1,1800
751,121,1,1800
752,121,1,33
753,121,1,42
754,121,1,272
755,122,1,657
756,122,1,1800
757,122,1,1800
758,122,1,41
759,122,1,82
760,123,1,1800
761,123,1,156
762,123,1,1800
763,123,1,504
764,123,1,484
765,123,1,142
766,124,1,1800
767,124,1,33
768,124,1,1800
769,124,1,1800
770,124,1,1800
771,124,1,1800
772,124,1,1800
773,124,1,112
774,124,1,1800
775,125,1,1800
776,125,1,1800
777,125,1,1800
778,126,1,52
779,126,2,153
780,126,1,193
781,126,1,1800
782,126,1,1800
783,126,1,96
784,126,1,726
785,126,1,1800
786,127,1,1800
787,127,1,432
788,128,1,1800
789,128,8,1800
790,128,1,711
791,128,1,1800
792,128,1,366
793,129,1,1800
794,129,1,605
795,129,1,94
796,129,1,998
797,129,1,605
798,129,1,112
799,129,1,716
800,129,1,596
801,129,1,989
802,129,1,596
803,129,1,648
804,129,1,324
805,129,1,12
806,129,1,787
807,129,1,112
808,129,1,113
809,129,1,63
810,129,1,75
811,129,1,796
812,129,1,585
813,129,1,1800
814,129,1,727
815,129,1,113
816,129,1,725
817,129,1,778
818,129,1,858
819,129,1,616
820,129,1,595
821,129,1,123
822,129,1,63
823,130,1,233
824,130,1,341
825,131,1,52
826,131,1,1800
827,131,1,1800
828,131,1,681
829,132,1,51
830,132,1,41
831,132,4,529
832,132,1,606
833,132,1,1800
834,132,1,315
835,132,1,1800
836,132,1,1800
837,133,1,41
838,134,1,645
839,134,1,43
840,134,1,31
841,134,1,22
842,134,1,73
843,134,2,52
844,135,1,1800
845,135,1,1800
846,135,1,1800
847,136,1,51
848,136,1,1800
849,137,1,28
850,137,1,82
851,137,1,13
852,138,1,264
853,138,1,1800
854,139,1,154
855,139,1,451
856,139,1,224
857,139,1,61
858,139,1,161
859,139,1,62
860,139,1,1194
861,139,1,33
862,140,1,1461
863,140,2,1800
864,140,1,182
865,140,1,22
866,140,1,1800
867,141,1,396
868,141,1,42
869,142,1,91
870,143,1,284
871,143,1,588
872,143,1,1800
873,143,1,525
874,144,1,1132
875,144,1,262
876,145,1,1800
877,145,1,1800
878,146,1,278
879,147,1,391
880,147,1,287
881,147,1,321
882,147,1,237
883,147,1,1800
884,147,1,382
885,147,1,292
886,147,1,247
887,147,1,341
888,147,1,242
889,147,1,351
890,147,1,287
891,147,1,382
892,147,1,381
893,147,1,292
894,147,1,422
895,147,1,312
896,147,1,1800
897,147,1,292
898,147,1,381
899,148,1,396
900,149,1,35
901,149,1,35
902,150,1,1660
903,151,1,1266
904,151,1,42
905,151,1,166
906,151,1,22
907,151,1,72
908,152,8,1800
909,153,1,1441
910,153,1,188
911,153,1,62
912,154,1,32
913,154,1,133
914,154,1,218
915,154,1,22
916,154,1,179
917,155,1,1209
918,155,1,82
919,155,1,422
920,155,1,513
921,155,1,1800
922,155,1,492
923,155,1,423
924,155,1,572
925,155,1,482
926,156,1,463
927,156,1,320
928,156,1,1497
929,158,1,13
930,159,1,379
931,160,1,22
932,160,1,708
933,160,1,1800
934,160,1,271
935,160,1,62
936,160,1,697
937,161,1,1800
938,161,8,1800
939,161,1,1407
940,161,1,307
941,162,1,135
942,162,1,327
943,163,1,22
944,163,1,192
945,164,1,62
946,164,1,62
947,164,1,22
948,165,1,470
949,165,1,1035
950,165,1,1103
951,166,1,23
952,166,1,32
953,166,1,1800
954,166,1,1800
955,166,1,12
956,167,1,61
957,167,1,12
958,168,1,639
959,168,1,13
960,168,1,43
961,168,1,79
962,169,1,62
963,169,1,73
964,169,1,234
965,169,1,1800
966,169,8,1800
967,170,1,687
968,170,1,868
969,170,1,545
970,170,1,636
971,170,1,113
972,170,1,334
973,170,1,112
974,170,1,646
975,170,1,576
976,170,1,616
977,170,1,123
978,170,1,1789
979,170,1,647
980,170,1,677
981,170,1,576
982,170,1,878
983,170,1,585
984,170,1,967
985,170,1,918
986,170,1,203
987,170,1,687
988,170,1,726
989,170,1,666
990,170,1,103
991,170,1,676
992,170,1,364
993,170,1,939
994,170,1,22
995,170,1,113
996,170,1,113
997,170,1,1800
998,170,1,74
999,170,1,697
1000,170,1,726
1001,170,1,958
1002,171,1,1800
1003,171,1,77
1004,171,1,832
1005,172,1,52
1006,172,1,534
1007,173,8,1800
1008,173,1,260
1009,174,1,63
1010,174,1,184
1011,174,1,1800
1012,175,1,415
1013,175,1,717
1014,176,1,526
1015,176,1,306
1016,176,1,21
1017,176,1,1657
1018,176,1,465
1019,176,1,1705
1020,176,1,1800
1021,177,1,244
1022,177,1,1621
1023,177,1,1607
1024,177,1,1639
1025,177,1,1711
1026,177,1,74
1027,177,1,1477
1028,178,1,1800
1029,178,1,1800
1030,178,1,224
1031,179,1,1800
1032,179,1,53
1033,179,1,1640
1034,180,1,44
1035,180,1,13
1036,180,1,1800
1037,180,1,302
1038,181,1,261
1039,181,1,216
1040,181,1,1800
1041,181,1,273
1042,181,1,1800
1043,182,1,71
1044,182,1,24
1045,182,1,31
1046,182,1,1800
1047,183,1,22
1048,183,1,1689
1049,183,2,41
1050,183,1,42
1051,183,1,1800
1052,183,1,1587
1053,184,1,502
1054,184,1,592
1055,184,1,199
1056,184,1,62
1057,184,1,478
1058,184,1,572
1059,184,1,752
1060,184,1,654
1061,184,1,494
1062,185,1,23
1063,185,1,519
1064,185,1,1800
1065,185,1,1800
1066,185,1,1800
1067,186,1,155
1068,186,1,203
1069,186,1,1800
1070,186,1,1800
1071,186,1,153
1072,186,1,1800
1073,186,1,1800
1074,186,1,381
1075,186,1,1617
1076,186,2,153
1077,186,1,1800
1078,187,1,1800
1079,187,1,381
1080,187,1,305
1081,187,1,364
1082,188,1,1800
1083,189,1,95
1084,189,1,1800
1085,191,1,52
1086,192,1,51
1087,192,1,41
1088,192,1,253
1089,192,1,289
1090,192,1,42
1091,192,4,516
1092,193,4,1800
1093,193,1,63
1094,193,4,1800
1095,193,4,1800
1096,193,4,1800
1097,193,4,1800
1098,193,4,1800
1099,193,4,1800
1100,193,4,1800
1101,193,4,1800
1102,193,4,1800
1103,193,4,1800
1104,193,1,41
1105,193,4,1800
1106,193,4,1800
1107,193,4,1800
1108,193,1,67
1109,193,4,1800
1110,193,4,1800
1111,193,4,398
1112,193,4,649
1113,193,4,1800
1114,193,4,1800
1115,193,4,1800
1116,193,4,1800
1117,193,4,1800
1118,193,4,1800
1119,193,4,1800
1120,194,1,1800
1121,194,1,1800
1122,194,1,1800
1123,194,1,1800
1124,194,1,1800
1125,194,1,1800
1126,194,1,1800
1127,194,1,1800
1128,194,1,1800
1129,194,1,1800
1130,194,1,1800
1131,194,1,1800
1132,194,1,1800
1133,194,1,1800
1134,194,1,1800
1135,194,1,1800
1136,194,1,1800
1137,194,1,1800
1138,194,1,1800
1139,194,1,1800
1140,194,1,1800
1141,194,1,1800
1142,194,1,1800
1143,194,1,1800
1144,194,1,1800
1145,194,1,1800
1146,194,1,1800
1147,194,1,1800
1148,194,1,1800
1149,194,1,1800
1150,194,1,1800
1151,194,1,1800
1152,194,1,23
1153,194,1,1800
1154,194,1,1800
1155,195,1,1800
1156,195,1,1800
1157,195,1,1800
1158,195,1,167
1159,195,1,1800
1160,195,1,1800
1161,195,1,1800
1162,195,1,1800
1163,195,1,1800
1164,195,1,12
1165,195,1,12
1166,195,1,1800
1167,195,1,1800
1168,195,1,1800
1169,195,1,1800
1170,196,1,72
1171,196,1,13
1172,196,1,42
1173,196,1,1800
1174,196,1,1800
1175,197,1,535
1176,197,1,978
1177,197,1,1385
1178,197,1,1267
1179,197,1,1800
1180,198,1,43
1181,198,1,72
1182,199,1,1293
1183,199,1,1800
1184,199,1,537
1185,199,1,263
1186,200,1,71
1187,200,1,236
1188,200,1,203
1189,201,1,1460
1190,201,1,910
1191,201,1,757
1192,201,1,243
1193,201,1,947
1194,201,1,868
1195,201,1,1399
1196,201,1,244
1197,201,1,184
1198,201,1,1299
1199,201,1,1208
1200,201,1,243
1201,201,1,877
1202,201,1,1359
1203,201,1,1199
1204,201,1,888
1205,201,1,1720
1206,201,1,1360
1207,201,1,1800
1208,201,1,1380
1209,201,1,868
1210,201,1,253
1211,201,1,1459
1212,201,1,1298
1213,201,1,897
1214,201,1,1411
1215,201,1,877
1216,201,1,928
1217,201,1,1800
1218,201,1,817
1219,201,1,786
1220,201,1,194
1221,202,1,1800
1222,202,1,1800
1223,202,1,1800
1224,202,1,1800
1225,202,1,1800
1226,202,1,1800
1227,202,1,1800
1228,202,1,1800
1229,202,1,1800
1230,202,1,1800
1231,202,1,650
1232,202,1,1800
1233,202,1,91
1234,202,1,1531
1235,202,1,1800
1236,202,1,1800
1237,202,1,1800
1238,203,1,1800
1239,203,1,1800
1240,203,1,1800
1241,203,1,1800
1242,203,1,1800
1243,203,1,1800
1244,203,1,1800
1245,203,1,1800
1246,203,1,1800
1247,203,1,1800
1248,203,1,1800
1249,203,1,1800
1250,203,1,1800
1251,203,1,1800
1252,203,1,1800
1253,203,1,1800
1254,203,1,1800
1255,203,1,1800
1256,203,1,1800
1257,203,1,1800
1258,203,1,1800
1259,203,1,1800
1260,203,1,1800
1261,203,1,1800
1262,203,1,77
1263,203,1,1800
1264,203,1,1800
1265,203,1,1800
1266,203,1,1800
1267,203,1,1800
1268,203,1,1800
1269,203,1,1800
1270,203,1,1800
1271,203,1,1800
1272,203,1,1800
1273,203,1,1800
1274,203,1,1800
1275,203,1,1800
1276,203,1,1800
1277,204,1,1800
1278,204,1,1800
1279,204,1,1800
1280,204,1,1800
1281,204,1,1800
1282,204,1,1800
1283,204,1,1800
1284,204,1,1800
1285,204,1,1800
1286,204,1,1800
1287,204,1,1800
1288,204,1,1800
1289,204,1,1800
1290,204,1,1800
1291,204,1,1800
1292,204,1,1800
1293,204,1,1800
1294,204,1,1800
1295,204,1,1800
1296,204,1,1800
1297,204,1,1800
1298,204,1,1800
1299,204,1,1800
1300,204,1,1800
1301,204,1,1800
1302,204,1,1800
1303,204,1,1800
1304,204,1,1800
1305,204,1,1800
1306,204,1,1800
1307,204,1,1800
1308,204,1,1800
1309,204,1,1800
1310,204,1,1800
1311,204,1,1800
1312,204,1,1800
1313,205,1,1800
1314,205,1,1800
1315,205,1,1800
1316,205,1,1800
1317,205,1,1800
1318,205,1,1800
1319,205,1,1800
1320,205,1,1800
1321,205,1,1800
1322,205,1,1800
1323,205,1,1800
1324,205,1,1800
1325,205,1,1800
1326,205,1,197
1327,207,1,298
1328,207,1,102
1329,207,1,111
1330,207,1,1800
1331,207,1,273
1332,207,1,55
1333,207,1,112
1334,208,1,235
1335,208,1,706
1336,208,1,123
1337,208,1,445
1338,208,1,1800
1339,208,1,122
1340,208,1,124
1341,209,1,1800
1342,209,1,1140
1343,209,1,295
1344,209,1,1800
1345,209,1,1800
1346,210,1,1800
1347,210,1,23
1348,210,1,306
1349,210,1,104
1350,211,1,31
1351,211,1,336
1352,211,1,81
1353,212,1,101
1354,213,1,273
1355,213,1,42
1356,213,1,62
1357,213,1,22
1358,213,1,1800
1359,213,1,157
1360,214,1,12
1361,214,1,203
1362,215,1,797
1363,215,1,170
1364,215,1,104
1365,217,1,217
1366,218,1,114
1367,218,1,1800
1368,218,1,226
1369,219,1,1800
1370,219,1,1800
1371,219,1,1800
1372,219,1,1800
1373,219,1,1800
1374,219,1,1800
1375,219,1,1800
1376,219,1,1800
1377,219,1,317
1378,219,1,1800
1379,219,1,350
1380,219,1,1800
1381,219,1,60
1382,219,1,1800
1383,220,1,1452
1384,220,1,1565
1385,220,1,1435
1386,220,1,1331
1387,220,1,1800
1388,220,1,1800
1389,220,1,1616
1390,220,1,1522
1391,220,1,114
1392,220,1,1800
1393,221,1,486
1394,221,1,1800
1395,222,1,67
1396,222,1,12
1397,223,1,59
1398,223,1,182
1399,224,1,23
1400,225,1,1800
1401,225,1,1555
1402,225,1,827
1403,226,1,14
1404,227,1,62
1405,228,1,42
1406,228,1,62
1407,229,1,203
1408,229,1,292
1409,229,1,454
1410,229,1,399
1411,229,1,334
1412,229,1,286
1413,230,1,12
1414,230,1,1800
1415,230,1,1800
1416,231,1,1800
1417,231,1,1014
1418,232,1,900
1419,232,1,464
1420,232,1,757
1421,232,1,868
1422,232,1,1099
1423,232,1,858
1424,232,1,950
1425,232,1,887
1426,232,2,1800
1427,232,1,434
1428,232,1,786
1429,232,1,412
1430,232,1,807
1431,232,1,829
1432,232,1,434
1433,232,1,67
1434,232,1,475
1435,232,1,889
1436,232,1,183
1437,232,1,183
1438,232,1,848
1439,232,1,907
1440,232,1,769
1441,232,1,193
1442,232,1,173
1443,232,1,909
1444,232,1,787
1445,232,1,348
1446,232,1,445
1447,232,1,898
1448,232,1,817
1449,232,1,887
1450,233,1,315
1451,233,1,175
1452,233,1,1800
1453,233,1,969
1454,234,1,1459
1455,235,1,134
1456,235,1,96
1457,235,1,39
1458,235,1,13
1459,236,1,1800
1460,236,1,665
1461,236,1,1047
1462,236,1,1800
1463,237,1,13
1464,237,1,281
1465,237,1,1800
1466,237,1,309
1467,238,1,224
1468,238,1,315
1469,239,1,1725
1470,239,1,1800
1471,240,1,1800
1472,240,1,277
1473,240,1,73
1474,240,1,223
1475,240,1,44
1476,241,1,42
1477,241,1,271
1478,241,1,25
1479,242,1,32
1480,242,1,61
1481,242,1,1800
1482,242,1,1800
1483,243,1,118
1484,243,1,1800
1485,243,1,689
1486,244,1,1800
1487,244,1,171
1488,244,2,42
1489,244,1,1800
1490,244,1,254
1491,244,1,1800
1492,244,1,1800
1493,244,1,54
1494,245,1,1800
1495,245,1,502
1496,245,1,1800
1497,245,2,143
1498,245,1,252
1499,245,1,1484
1500,245,1,73
1501,245,1,575
1502,245,1,1800
1503,245,1,109
1504,246,1,1800
1505,246,1,1800
1506,246,1,1800
1507,246,1,23
1508,247,1,1800
1509,247,1,1800
1510,247,1,1800
1511,247,1,1800
1512,247,1,1800
1513,247,1,1800
1514,247,1,1800
1515,247,1,1800
1516,247,1,1800
1517,247,1,1800
1518,248,1,292
1519,248,1,23
1520,248,1,1800
1521,248,1,1800
1522,249,1,1800
1523,249,1,1615
1524,249,1,1593
1525,249,1,1800
1526,250,1,1800
1527,250,1,1800
1528,250,1,1800
1529,250,1,1800
1530,250,1,1800
1531,250,1,1800
1532,250,1,1800
1533,250,1,1800
1534,250,1,1800
1535,250,1,1800
1536,250,1,1800
1537,250,1,1800
1538,250,1,1800
1539,250,1,1800
1540,250,1,1800
1541,250,1,1800
1542,250,1,1800
1543,250,1,1800
1544,250,1,1800
1545,250,1,1800
1546,250,1,1800
1547,250,1,1800
1548,250,1,1800
1549,250,1,387
1550,250,1,1800
1551,250,1,1800
1552,250,1,1800
1553,250,1,1800
1554,250,1,1800
1555,250,1,1800
1556,250,1,1800
1557,250,1,1800
1558,250,1,1800
1559,250,1,1800
1560,250,1,1800
1561,250,1,1800
1562,250,1,1800
1563,250,1,1800
1564,250,1,1800
1565,250,1,1800
1566,250,1,1800
1567,250,1,1800
1568,250,1,1800
1569,250,1,1800
1570,250,1,1800
1571,250,1,1800
1572,250,1,1800
1573,250,1,1800
1574,250,1,1800
1575,250,1,1800
1576,250,1,1800
1577,250,1,1800
1578,250,1,1800
1579,250,1,1800
