,submission_time,num_gpus,duration
0,0,1,726
1,0,1,1291
2,0,1,22
3,0,1,826
4,0,1,957
5,0,1,183
6,0,1,808
7,0,1,889
8,0,1,1412
9,0,1,1041
10,0,1,1355
11,0,1,742
12,0,1,1800
13,0,1,819
14,0,1,826
15,0,1,733
16,0,1,1354
17,0,1,1800
18,0,1,22
19,0,1,949
20,0,1,1678
21,0,1,938
22,0,1,962
23,1,1,43
24,1,1,200
25,1,1,1354
26,1,1,492
27,2,1,225
28,2,1,32
29,2,1,23
30,2,1,23
31,3,1,157
32,3,1,1800
33,3,1,13
34,3,1,1800
35,3,1,103
36,3,1,301
37,4,1,112
38,4,1,838
39,4,1,778
40,4,2,42
41,4,1,224
42,4,1,1233
43,5,1,786
44,5,1,1800
45,5,1,1624
46,5,1,880
47,5,1,404
48,5,1,122
49,5,1,12
50,6,1,86
51,6,1,198
52,6,1,1800
53,6,2,132
54,6,1,204
55,6,1,110
56,6,1,52
57,6,1,113
58,8,1,606
59,8,1,12
60,8,1,517
61,8,1,23
62,8,1,13
63,8,1,569
64,9,1,43
65,9,1,757
66,9,1,993
67,10,1,749
68,11,1,13
69,11,1,51
70,11,1,1800
71,12,1,1800
72,12,1,1800
73,12,1,165
74,12,1,1800
75,12,1,41
76,12,1,1800
77,12,1,12
78,12,1,93
79,12,1,41
80,12,1,51
81,12,1,200
82,12,1,1800
83,12,1,1800
84,13,1,53
85,13,1,57
86,14,1,303
87,14,1,1800
88,14,1,23
89,15,1,315
90,15,1,417
91,15,1,12
92,15,1,303
93,15,1,585
94,15,1,345
95,15,1,301
96,16,1,483
97,16,1,181
98,16,1,1800
99,16,1,1800
100,16,1,304
101,16,1,1800
102,16,1,224
103,16,1,465
104,16,1,446
105,17,1,630
106,17,1,1800
107,17,1,1800
108,17,1,31
109,18,1,90
110,18,1,51
111,18,1,61
112,18,1,91
113,18,1,51
114,18,1,90
115,18,1,82
116,18,1,93
117,18,1,121
118,18,1,51
119,18,1,91
120,18,1,1229
121,18,1,698
122,18,1,111
123,18,1,61
124,18,1,86
125,18,1,151
126,18,1,151
127,18,1,94
128,18,1,23
129,18,1,234
130,18,1,61
131,18,1,111
132,19,1,555
133,19,1,32
134,19,1,637
135,19,1,28
136,19,1,48
137,19,1,22
138,19,1,21
139,19,1,554
140,19,1,596
141,19,1,347
142,20,1,98
143,20,1,171
144,20,1,13
145,20,1,12
146,20,1,284
147,20,1,81
148,20,1,362
149,20,1,53
150,20,1,12
151,21,1,25
152,21,1,73
153,21,1,1800
154,21,1,90
155,21,1,51
156,21,1,90
157,21,1,31
158,21,1,111
159,21,1,61
160,22,1,394
161,22,1,51
162,22,1,616
163,22,1,22
164,22,1,67
165,22,1,12
166,23,1,723
167,23,1,657
168,23,1,923
169,23,1,624
170,23,1,1800
171,23,1,119
172,23,1,621
173,23,1,692
174,23,1,1800
175,23,1,1800
176,23,1,186
177,23,1,262
178,23,1,724
179,23,1,626
180,23,1,629
181,23,1,831
182,23,1,1800
183,23,1,626
184,23,1,672
185,23,1,702
186,23,1,647
187,23,1,923
188,23,1,644
189,23,1,629
190,23,1,693
191,23,1,51
192,23,1,651
193,23,1,862
194,24,1,316
195,24,1,111
196,24,1,71
197,24,1,22
198,24,1,1800
199,24,1,121
200,25,1,1800
201,25,1,184
202,25,1,1800
203,25,1,1800
204,25,1,1800
205,25,1,1800
206,25,1,1800
207,25,1,1800
208,25,1,1800
209,25,1,1800
210,25,1,1566
211,26,1,61
212,26,1,110
213,26,1,1800
214,26,1,90
215,26,1,61
216,26,1,110
217,26,1,62
218,26,1,1800
219,27,1,21
220,27,1,36
221,27,1,220
222,28,1,293
223,28,1,43
224,28,1,62
225,28,1,91
226,28,1,12
227,28,1,82
228,29,1,546
229,29,8,1800
230,30,1,537
231,30,1,516
232,31,1,121
233,31,1,71
234,31,1,121
235,31,1,71
236,31,1,76
237,31,1,120
238,31,1,71
239,31,1,209
240,32,1,516
241,32,1,132
242,32,1,32
243,32,1,314
244,35,1,72
245,35,1,1800
246,35,1,7
247,36,1,330
248,36,1,52
249,36,1,937
250,36,1,24
251,36,1,374
252,36,1,347
253,36,1,1069
254,36,1,83
255,36,1,626
256,36,1,1039
257,37,1,804
258,37,1,12
259,37,1,1003
260,37,1,837
261,37,1,817
262,37,1,879
263,37,1,935
264,37,1,874
265,37,1,1800
266,37,1,930
267,37,1,824
268,37,1,1010
269,37,1,44
270,37,1,884
271,37,1,1800
272,38,1,789
273,38,1,790
274,38,1,771
275,38,1,828
276,38,1,798
277,38,1,375
278,38,1,874
279,38,1,816
280,38,1,804
281,38,1,807
282,38,1,877
283,38,1,788
284,38,1,802
285,38,1,879
286,38,1,873
287,38,1,1043
288,38,1,880
289,38,1,880
290,38,1,616
291,39,1,616
292,39,1,732
293,39,1,445
294,39,1,622
295,39,1,81
296,39,1,515
297,39,1,887
298,39,1,1023
299,39,1,54
300,39,1,425
301,39,1,522
302,39,1,516
303,39,1,446
304,39,1,581
305,39,1,887
306,39,1,1014
307,39,1,922
308,39,1,1063
309,39,1,1800
310,39,1,646
311,39,1,702
312,39,1,644
313,39,1,702
314,40,1,1800
315,40,1,1800
316,40,1,47
317,41,1,1800
318,41,1,1800
319,41,1,717
320,41,4,1800
321,41,1,1800
322,41,1,1800
323,41,1,1800
324,42,1,1800
325,42,1,35
326,42,1,1800
327,42,1,1800
328,43,1,1800
329,43,1,1800
330,43,1,129
331,43,1,1800
332,43,1,1800
333,43,1,1800
334,43,1,1800
335,43,1,1800
336,43,1,1800
337,43,1,1800
338,43,1,1800
339,43,1,181
340,43,1,1800
341,43,1,1800
342,43,1,1800
343,43,1,175
344,43,1,1800
345,43,1,1800
346,43,1,1800
347,43,1,1800
348,43,1,1800
349,43,1,1800
350,43,1,1800
351,43,1,1800
352,43,1,1800
353,43,1,1800
354,43,1,1800
355,43,1,1800
356,43,1,1800
357,43,1,205
358,43,1,1800
359,43,1,1800
360,43,1,1800
361,43,1,1800
362,43,1,1800
363,43,1,1800
364,43,1,1800
365,43,1,1800
366,43,1,1800
367,43,1,1800
368,43,1,1800
369,43,1,1800
370,43,1,1800
371,43,1,1800
372,43,1,1800
373,43,1,1800
374,43,1,1800
375,43,1,1800
376,43,1,1800
377,43,1,1800
378,43,1,1800
379,43,1,1800
380,43,1,1800
381,43,1,1800
382,43,1,1800
383,43,1,1800
384,43,1,1800
385,43,1,1800
386,43,1,1800
387,43,1,1800
388,43,1,1800
389,43,1,172
390,43,1,1800
391,43,1,1800
392,43,1,1800
393,43,1,1800
394,43,1,1800
395,43,1,164
396,43,1,1800
397,43,1,104
398,43,1,124
399,43,1,1800
400,43,1,1800
401,44,1,355
402,44,1,455
403,44,1,12
404,45,1,1800
405,45,1,1800
406,45,1,1800
407,45,1,1800
408,45,1,1800
409,45,1,132
410,45,1,1800
411,46,1,1800
412,46,1,1800
413,46,1,1800
414,46,1,1800
415,46,1,31
416,46,1,1800
417,46,1,1800
418,46,1,206
419,47,1,1800
420,47,1,13
421,47,1,575
422,48,1,1800
423,48,1,12
424,48,1,1800
425,48,1,62
426,48,1,1800
427,48,1,1800
428,48,1,42
429,48,1,516
430,49,1,1800
431,49,1,506
432,49,1,1800
433,49,1,556
434,49,1,1800
435,49,1,52
436,49,1,1800
437,49,2,1800
438,49,1,1800
439,50,1,135
440,50,1,173
441,51,1,947
442,51,1,1800
443,51,1,61
444,51,1,1800
445,51,1,145
446,52,1,172
447,52,1,68
448,52,1,63
449,53,1,970
450,53,1,1053
451,53,4,1800
452,53,1,133
453,53,1,1800
454,53,1,950
455,53,1,1064
456,53,1,1115
457,53,1,960
458,53,1,33
459,53,1,910
460,53,1,1074
461,54,1,143
462,54,1,1800
463,54,1,13
464,54,1,970
465,54,1,1800
466,55,1,353
467,56,1,1800
468,56,1,1800
469,56,1,1448
470,56,1,1555
471,56,1,1317
472,56,1,1434
473,56,1,1576
474,56,1,1463
475,56,1,1800
476,56,1,1751
477,56,4,1800
478,56,1,1800
479,56,1,1800
480,56,1,309
481,56,1,422
