,submission_time,num_gpus,duration
311,37,1,52
312,37,1,1800
313,37,1,1800
314,37,1,1800
315,38,1,1309
316,38,1,1800
317,39,1,703
318,39,1,624
319,39,1,1800
320,39,1,689
321,39,1,793
322,39,1,732
323,39,1,646
324,39,1,893
325,39,1,609
326,39,1,672
327,39,1,606
328,39,1,733
329,39,1,636
330,39,1,1800
331,39,1,606
332,39,1,672
333,39,1,703
334,39,1,646
335,39,1,763
336,39,1,662
337,40,1,114
338,41,1,316
339,41,1,1684
340,42,1,1800
341,42,1,57
342,43,1,123
343,43,1,313
344,43,1,163
345,43,1,1800
346,44,1,22
347,45,1,46
348,45,1,93
349,46,1,111
350,46,1,33
351,46,1,32
352,46,1,23
353,46,1,32
354,46,1,222
355,46,1,32
356,46,1,62
357,47,1,22
358,47,1,42
359,48,1,433
360,48,1,447
361,48,1,23
362,48,1,1800
363,48,1,1194
364,48,1,63
365,49,4,1800
366,49,1,902
367,49,1,651
368,49,1,847
369,49,1,292
370,49,1,82
371,49,1,112
372,49,1,615
373,49,1,606
374,49,1,1800
375,49,1,13
376,49,1,364
377,50,1,318
378,50,1,357
379,50,1,1800
380,50,1,63
381,50,1,950
382,50,1,1800
383,50,1,1800
384,50,1,1800
385,51,1,915
386,52,1,1800
387,52,1,44
388,52,1,35
389,52,1,58
390,53,1,1800
391,53,1,115
392,53,1,38
393,53,1,1800
394,53,1,1800
395,53,1,13
396,53,1,89
397,54,1,63
398,55,1,1100
399,55,1,41
400,55,1,28
401,55,1,81
402,55,1,184
403,55,1,1800
404,56,1,39
405,56,1,1347
406,56,1,31
407,57,1,13
408,57,1,266
409,57,1,1800
410,57,1,116
411,57,1,196
412,58,1,1800
413,59,1,23
414,59,1,22
415,59,1,12
416,59,1,880
417,59,1,13
418,59,1,12
419,59,1,12
420,59,1,12
421,59,1,12
422,59,1,12
423,59,1,852
424,59,1,12
425,59,1,346
426,59,1,12
427,59,1,172
428,59,1,12
429,59,1,12
430,59,1,22
431,59,1,12
432,59,1,13
433,59,1,13
434,59,1,13
435,59,1,12
436,59,1,909
437,59,1,12
438,59,1,13
439,59,1,12
440,59,1,13
441,59,1,1030
442,59,1,12
443,59,1,23
444,59,1,780
445,59,1,12
446,59,1,13
447,59,1,12
448,59,1,12
449,59,1,12
450,59,1,13
451,59,1,409
452,59,1,1800
453,59,1,12
454,59,1,12
455,59,1,785
456,59,1,23
457,59,1,12
458,59,1,12
459,59,1,13
460,59,1,12
461,59,1,1082
462,59,1,12
463,59,1,12
464,59,1,12
465,59,1,22
466,59,1,801
467,59,1,12
468,59,1,12
469,59,1,1800
470,59,1,12
471,59,1,12
472,59,1,22
473,59,1,13
474,59,1,23
475,60,1,726
476,60,1,1291
477,60,1,22
478,60,1,826
479,60,1,957
480,60,1,183
481,60,1,808
482,60,1,889
483,60,1,1412
484,60,1,1041
485,60,1,1355
486,60,1,742
487,60,1,1800
488,60,1,819
489,60,1,826
490,60,1,733
491,60,1,1354
492,60,1,1800
493,60,1,22
494,60,1,949
495,60,1,1678
496,60,1,938
497,60,1,962
498,61,1,43
499,61,1,200
500,61,1,1354
501,61,1,492
502,62,1,225
503,62,1,32
504,62,1,23
505,62,1,23
506,63,1,157
507,63,1,1800
508,63,1,13
509,63,1,1800
510,63,1,103
511,63,1,301
512,64,1,112
513,64,1,838
514,64,1,778
515,64,2,42
516,64,1,224
517,64,1,1233
518,65,1,786
519,65,1,1800
520,65,1,1624
521,65,1,880
522,65,1,404
523,65,1,122
524,65,1,12
525,66,1,86
526,66,1,198
527,66,1,1800
528,66,2,132
529,66,1,204
530,66,1,110
531,66,1,52
532,66,1,113
533,68,1,606
534,68,1,12
535,68,1,517
536,68,1,23
537,68,1,13
538,68,1,569
539,69,1,43
540,69,1,757
541,69,1,993
542,70,1,749
543,71,1,13
544,71,1,51
545,71,1,1800
546,72,1,1800
547,72,1,1800
548,72,1,165
549,72,1,1800
550,72,1,41
551,72,1,1800
552,72,1,12
553,72,1,93
554,72,1,41
555,72,1,51
556,72,1,200
557,72,1,1800
558,72,1,1800
559,73,1,53
560,73,1,57
561,74,1,303
562,74,1,1800
563,74,1,23
564,75,1,315
565,75,1,417
566,75,1,12
567,75,1,303
568,75,1,585
569,75,1,345
570,75,1,301
571,76,1,483
572,76,1,181
573,76,1,1800
574,76,1,1800
575,76,1,304
576,76,1,1800
577,76,1,224
578,76,1,465
579,76,1,446
580,77,1,630
581,77,1,1800
582,77,1,1800
583,77,1,31
584,78,1,90
585,78,1,51
586,78,1,61
587,78,1,91
588,78,1,51
589,78,1,90
590,78,1,82
591,78,1,93
592,78,1,121
593,78,1,51
594,78,1,91
595,78,1,1229
596,78,1,698
597,78,1,111
598,78,1,61
599,78,1,86
600,78,1,151
601,78,1,151
602,78,1,94
603,78,1,23
604,78,1,234
605,78,1,61
606,78,1,111
607,79,1,555
608,79,1,32
609,79,1,637
610,79,1,28
611,79,1,48
612,79,1,22
613,79,1,21
614,79,1,554
615,79,1,596
616,79,1,347
617,80,1,98
618,80,1,171
619,80,1,13
620,80,1,12
621,80,1,284
622,80,1,81
623,80,1,362
624,80,1,53
625,80,1,12
626,81,1,25
627,81,1,73
628,81,1,1800
629,81,1,90
630,81,1,51
631,81,1,90
632,81,1,31
633,81,1,111
634,81,1,61
635,82,1,394
636,82,1,51
637,82,1,616
638,82,1,22
639,82,1,67
640,82,1,12
641,83,1,723
642,83,1,657
643,83,1,923
644,83,1,624
645,83,1,1800
646,83,1,119
647,83,1,621
648,83,1,692
649,83,1,1800
650,83,1,1800
651,83,1,186
652,83,1,262
653,83,1,724
654,83,1,626
655,83,1,629
656,83,1,831
657,83,1,1800
658,83,1,626
659,83,1,672
660,83,1,702
661,83,1,647
662,83,1,923
663,83,1,644
664,83,1,629
665,83,1,693
666,83,1,51
667,83,1,651
668,83,1,862
669,84,1,316
670,84,1,111
671,84,1,71
672,84,1,22
673,84,1,1800
674,84,1,121
675,85,1,1800
676,85,1,184
677,85,1,1800
678,85,1,1800
679,85,1,1800
680,85,1,1800
681,85,1,1800
682,85,1,1800
683,85,1,1800
684,85,1,1800
685,85,1,1566
686,86,1,61
687,86,1,110
688,86,1,1800
689,86,1,90
690,86,1,61
691,86,1,110
692,86,1,62
693,86,1,1800
694,87,1,21
695,87,1,36
696,87,1,220
697,88,1,293
698,88,1,43
699,88,1,62
700,88,1,91
701,88,1,12
702,88,1,82
703,89,1,546
704,89,8,1800
705,90,1,537
706,90,1,516
707,91,1,121
708,91,1,71
709,91,1,121
710,91,1,71
711,91,1,76
712,91,1,120
713,91,1,71
714,91,1,209
715,92,1,516
716,92,1,132
717,92,1,32
718,92,1,314
719,95,1,72
720,95,1,1800
721,95,1,7
722,96,1,330
723,96,1,52
724,96,1,937
725,96,1,24
726,96,1,374
727,96,1,347
728,96,1,1069
729,96,1,83
730,96,1,626
731,96,1,1039
732,97,1,804
733,97,1,12
734,97,1,1003
735,97,1,837
736,97,1,817
737,97,1,879
738,97,1,935
739,97,1,874
740,97,1,1800
741,97,1,930
742,97,1,824
743,97,1,1010
744,97,1,44
745,97,1,884
746,97,1,1800
747,98,1,789
748,98,1,790
749,98,1,771
750,98,1,828
751,98,1,798
752,98,1,375
753,98,1,874
754,98,1,816
755,98,1,804
756,98,1,807
757,98,1,877
758,98,1,788
759,98,1,802
760,98,1,879
761,98,1,873
762,98,1,1043
763,98,1,880
764,98,1,880
765,98,1,616
766,99,1,616
767,99,1,732
768,99,1,445
769,99,1,622
770,99,1,81
771,99,1,515
772,99,1,887
773,99,1,1023
774,99,1,54
775,99,1,425
776,99,1,522
777,99,1,516
778,99,1,446
779,99,1,581
780,99,1,887
781,99,1,1014
782,99,1,922
783,99,1,1063
784,99,1,1800
785,99,1,646
786,99,1,702
787,99,1,644
788,99,1,702
789,100,1,1800
790,100,1,1800
791,100,1,47
792,101,1,1800
793,101,1,1800
794,101,1,717
795,101,4,1800
796,101,1,1800
797,101,1,1800
798,101,1,1800
799,102,1,1800
800,102,1,35
801,102,1,1800
802,102,1,1800
803,103,1,1800
804,103,1,1800
805,103,1,129
806,103,1,1800
807,103,1,1800
808,103,1,1800
809,103,1,1800
810,103,1,1800
811,103,1,1800
812,103,1,1800
813,103,1,1800
814,103,1,181
815,103,1,1800
816,103,1,1800
817,103,1,1800
818,103,1,175
819,103,1,1800
820,103,1,1800
821,103,1,1800
822,103,1,1800
823,103,1,1800
824,103,1,1800
825,103,1,1800
826,103,1,1800
827,103,1,1800
828,103,1,1800
829,103,1,1800
830,103,1,1800
831,103,1,1800
832,103,1,205
833,103,1,1800
834,103,1,1800
835,103,1,1800
836,103,1,1800
837,103,1,1800
838,103,1,1800
839,103,1,1800
840,103,1,1800
841,103,1,1800
842,103,1,1800
843,103,1,1800
844,103,1,1800
845,103,1,1800
846,103,1,1800
847,103,1,1800
848,103,1,1800
849,103,1,1800
850,103,1,1800
851,103,1,1800
852,103,1,1800
853,103,1,1800
854,103,1,1800
855,103,1,1800
856,103,1,1800
857,103,1,1800
858,103,1,1800
859,103,1,1800
860,103,1,1800
861,103,1,1800
862,103,1,1800
863,103,1,1800
864,103,1,172
865,103,1,1800
866,103,1,1800
867,103,1,1800
868,103,1,1800
869,103,1,1800
870,103,1,164
871,103,1,1800
872,103,1,104
873,103,1,124
874,103,1,1800
875,103,1,1800
876,104,1,355
877,104,1,455
878,104,1,12
879,105,1,1800
880,105,1,1800
881,105,1,1800
882,105,1,1800
883,105,1,1800
884,105,1,132
885,105,1,1800
886,106,1,1800
887,106,1,1800
888,106,1,1800
889,106,1,1800
890,106,1,31
891,106,1,1800
892,106,1,1800
893,106,1,206
894,107,1,1800
895,107,1,13
896,107,1,575
897,108,1,1800
898,108,1,12
899,108,1,1800
900,108,1,62
901,108,1,1800
902,108,1,1800
903,108,1,42
904,108,1,516
905,109,1,1800
906,109,1,506
907,109,1,1800
908,109,1,556
909,109,1,1800
910,109,1,52
911,109,1,1800
912,109,2,1800
913,109,1,1800
914,110,1,135
915,110,1,173
916,111,1,947
917,111,1,1800
918,111,1,61
919,111,1,1800
920,111,1,145
921,112,1,172
922,112,1,68
923,112,1,63
924,113,1,970
925,113,1,1053
926,113,4,1800
927,113,1,133
928,113,1,1800
929,113,1,950
930,113,1,1064
931,113,1,1115
932,113,1,960
933,113,1,33
934,113,1,910
935,113,1,1074
936,114,1,143
937,114,1,1800
938,114,1,13
939,114,1,970
940,114,1,1800
941,115,1,353
942,116,1,1800
943,116,1,1800
944,116,1,1448
945,116,1,1555
946,116,1,1317
947,116,1,1434
948,116,1,1576
949,116,1,1463
950,116,1,1800
951,116,1,1751
952,116,4,1800
953,116,1,1800
954,116,1,1800
955,116,1,309
956,116,1,422
957,116,1,33
958,116,1,1003
959,116,1,892
960,116,1,130
961,116,1,41
962,116,1,1183
963,116,1,1080
964,117,1,283
965,117,1,825
966,117,1,596
967,117,4,1800
968,117,1,224
969,117,1,213
970,118,4,1800
971,118,1,23
972,118,1,137
973,118,1,566
974,118,1,22
975,118,1,596
976,119,4,1800
977,119,1,1241
978,119,1,385
979,119,1,626
980,120,1,414
981,120,1,44
982,120,1,153
983,121,1,512
984,121,1,137
985,121,1,500
986,121,1,184
987,121,1,21
988,121,2,146
989,122,1,196
990,122,1,995
991,122,1,366
992,122,1,24
993,122,2,234
994,122,1,31
995,123,1,1800
996,123,1,1800
997,123,1,61
998,123,1,1800
999,123,1,1800
1000,123,1,37
1001,123,1,23
1002,124,1,21
1003,124,1,1086
1004,124,1,1800
1005,124,2,41
1006,124,1,53
1007,124,1,94
1008,125,1,404
1009,125,1,153
1010,125,1,58
1011,125,1,42
1012,126,1,1800
1013,126,2,152
1014,126,1,1039
1015,126,1,1109
1016,126,1,21
1017,127,1,1253
1018,127,1,1800
1019,127,1,1800
1020,127,1,584
1021,127,1,55
1022,127,1,857
1023,127,1,878
1024,127,1,84
1025,127,1,1800
1026,128,1,1800
1027,128,1,566
1028,128,1,526
1029,128,1,617
1030,128,1,109
1031,129,1,21
1032,129,1,506
1033,129,1,43
1034,130,1,103
1035,130,1,566
1036,131,1,1800
1037,131,1,52
1038,132,1,22
1039,132,1,950
1040,132,1,1023
1041,132,1,83
1042,132,1,1124
1043,132,1,1032
1044,132,1,12
1045,133,1,1800
1046,133,1,1800
1047,133,1,1010
1048,133,1,1134
1049,133,1,1744
1050,133,1,42
1051,133,1,1800
1052,133,1,1800
1053,133,1,41
1054,133,1,1800
1055,133,1,1800
1056,133,1,1800
1057,133,1,960
1058,133,1,1114
1059,133,1,1800
1060,133,1,1800
1061,133,1,1693
1062,133,1,1785
1063,133,1,1800
1064,133,1,1800
1065,133,1,1800
1066,133,1,1800
1067,133,1,1744
1068,133,1,1800
1069,133,1,1800
1070,133,1,1800
1071,133,1,1800
1072,133,1,1800
1073,133,1,41
1074,133,1,1800
1075,133,1,1800
1076,133,1,1800
1077,133,1,1800
1078,133,1,1800
1079,133,1,1800
1080,133,1,1800
1081,133,1,1800
1082,133,1,1800
1083,133,1,1800
1084,133,1,1800
1085,133,1,1800
1086,133,1,1800
1087,134,1,763
1088,134,1,656
1089,134,1,44
1090,134,1,121
1091,134,1,1664
1092,134,1,346
1093,134,1,494
1094,134,1,122
1095,134,1,55
1096,134,1,1495
1097,134,1,1379
1098,134,1,548
1099,134,1,615
1100,134,1,1800
1101,134,1,1800
1102,134,1,643
1103,134,1,531
1104,134,1,1319
1105,134,1,1445
1106,134,1,767
1107,134,1,822
1108,135,1,53
1109,135,1,1800
1110,135,1,58
1111,136,1,1800
1112,136,1,31
1113,136,1,193
1114,137,1,238
1115,137,1,1800
1116,137,1,1800
1117,137,1,1800
1118,137,1,1800
1119,137,1,1800
1120,138,1,669
1121,138,1,1800
1122,138,1,1800
1123,138,1,1800
1124,138,1,1800
1125,138,1,406
1126,138,1,516
1127,138,1,1800
1128,139,1,637
1129,139,1,193
1130,139,1,61
1131,139,1,352
1132,139,1,151
1133,139,1,43
1134,140,1,204
1135,140,1,13
1136,140,1,277
1137,140,2,12
1138,141,1,547
1139,141,1,12
1140,141,1,71
1141,142,1,1800
1142,142,1,1800
1143,142,1,1800
1144,142,1,1800
1145,143,1,664
1146,143,1,1800
1147,143,1,1800
1148,143,1,1800
1149,144,1,12
1150,144,1,13
1151,144,1,22
1152,144,1,12
1153,144,1,12
1154,144,1,12
1155,144,1,22
1156,144,1,22
1157,144,1,12
1158,144,1,13
1159,144,1,23
1160,144,1,12
1161,144,1,22
1162,144,1,1800
1163,144,1,12
1164,144,1,23
1165,144,1,13
1166,144,1,23
1167,144,1,12
1168,144,1,13
1169,144,1,13
1170,144,1,13
1171,144,1,1800
1172,144,1,12
1173,144,1,13
1174,144,1,13
1175,144,1,12
1176,144,1,23
1177,144,1,12
1178,144,1,22
1179,144,1,22
1180,144,1,12
1181,144,1,12
1182,144,1,12
1183,144,1,23
1184,144,1,12
1185,144,1,1800
1186,144,1,12
1187,144,1,13
1188,144,1,23
1189,144,1,22
1190,144,1,12
1191,144,1,22
1192,144,1,1800
1193,144,1,1800
1194,144,1,1800
1195,144,1,23
1196,144,1,23
1197,144,1,12
1198,144,1,12
1199,144,1,22
1200,144,1,13
1201,144,1,13
1202,144,1,22
1203,144,1,12
1204,144,1,1800
1205,144,1,12
1206,144,1,22
1207,145,1,91
1208,145,1,61
1209,145,1,61
1210,145,1,91
1211,145,1,1800
1212,145,1,81
1213,145,1,91
1214,145,1,61
1215,145,1,1800
1216,145,1,61
1217,145,1,91
1218,145,1,1800
1219,145,1,251
1220,146,1,1800
1221,147,1,864
1222,147,1,61
1223,147,1,91
1224,147,1,31
1225,147,1,91
1226,147,1,61
1227,147,1,1800
1228,148,1,188
1229,148,1,1800
1230,148,1,1800
1231,148,1,111
1232,149,1,626
1233,149,1,1554
1234,149,1,815
1235,149,1,1800
1236,149,1,78
1237,149,1,71
1238,149,1,7
1239,150,1,628
1240,150,1,208
1241,150,2,264
1242,151,1,71
1243,151,1,121
1244,151,1,72
1245,151,1,120
1246,151,1,1800
1247,151,1,1800
1248,152,1,6
1249,152,1,43
1250,152,1,1800
1251,152,1,248
1252,153,1,1800
1253,153,1,1800
1254,153,1,1800
1255,153,1,1800
1256,153,1,1800
1257,153,1,1800
1258,153,1,1800
1259,153,1,121
1260,153,1,72
1261,153,1,1800
1262,153,1,61
1263,153,1,1800
1264,153,1,1800
1265,153,1,1800
1266,153,1,1800
1267,153,1,1800
1268,153,1,21
1269,153,1,1800
1270,153,1,1262
1271,153,1,1800
1272,153,1,1800
1273,153,1,1800
1274,153,1,1800
1275,153,1,1800
1276,153,1,1800
1277,153,1,168
1278,153,1,1800
1279,153,1,1800
1280,153,1,1800
1281,153,1,1800
1282,153,1,1800
1283,154,1,55
1284,154,1,42
1285,154,1,23
1286,154,1,150
1287,154,1,1032
1288,154,1,91
1289,154,1,90
1290,154,1,91
1291,154,1,63
1292,154,1,91
1293,155,1,253
1294,155,1,797
1295,155,1,997
1296,155,1,1007
1297,155,1,776
1298,155,1,555
1299,155,1,304
1300,155,1,90
1301,155,1,51
1302,155,1,93
1303,155,1,918
1304,155,1,475
1305,155,1,1481
1306,155,1,90
1307,155,1,51
1308,155,1,665
1309,155,1,187
1310,155,1,999
1311,155,1,90
1312,155,1,51
1313,155,1,1459
1314,155,1,656
1315,155,1,51
1316,155,1,826
1317,155,1,989
1318,155,1,585
1319,155,1,967
1320,155,1,51
1321,155,1,110
1322,155,1,62
1323,155,1,21
1324,155,1,776
1325,155,1,596
1326,155,1,62
1327,156,1,807
1328,156,1,465
1329,156,1,81
1330,156,1,121
1331,156,1,243
1332,156,1,1451
1333,156,1,1800
1334,156,1,95
1335,156,1,1450
1336,156,1,120
1337,156,1,81
1338,156,1,515
1339,156,1,1800
1340,156,1,712
1341,156,1,81
1342,156,1,121
1343,156,1,1500
1344,156,1,335
1345,156,1,1800
1346,156,1,1409
1347,156,1,1800
1348,156,1,1079
1349,157,1,13
1350,157,1,869
1351,157,1,1800
1352,157,1,1150
1353,157,1,1012
1354,157,1,938
1355,157,1,893
1356,157,1,921
1357,157,1,1343
1358,157,1,794
1359,157,1,1020
1360,157,1,826
1361,157,1,934
1362,157,1,923
1363,157,1,1559
1364,157,1,1800
1365,157,1,1800
1366,157,1,1031
1367,157,1,925
1368,157,1,1800
1369,157,1,1800
1370,157,1,1529
1371,157,1,75
1372,157,1,1800
1373,157,1,916
1374,157,1,939
1375,157,1,1063
1376,157,1,943
1377,157,1,1800
1378,157,1,871
1379,157,1,1800
1380,157,1,967
1381,157,1,940
1382,158,1,1588
1383,158,1,42
1384,158,1,306
1385,158,1,1503
1386,159,1,120
1387,159,1,1800
1388,160,1,79
1389,160,1,13
1390,160,1,1800
1391,160,1,1800
1392,160,1,216
1393,161,1,1717
1394,161,1,1800
1395,161,1,1800
1396,161,1,239
1397,162,1,341
1398,162,1,245
1399,162,1,1800
1400,162,1,131
1401,162,1,44
1402,162,1,28
1403,162,1,148
1404,162,1,863
1405,162,1,797
1406,162,1,1124
1407,162,1,995
1408,162,1,707
1409,162,1,843
1410,162,1,672
1411,162,1,566
1412,162,1,1800
1413,162,1,1800
1414,162,1,863
1415,162,1,757
1416,162,1,351
1417,162,1,240
1418,162,1,822
1419,162,1,727
1420,163,1,287
1421,163,1,32
1422,164,1,864
1423,164,1,1175
1424,164,1,1031
1425,164,1,1215
1426,165,1,64
1427,165,1,970
1428,165,1,32
1429,166,1,91
1430,166,1,51
1431,166,1,90
1432,166,1,12
1433,166,1,91
1434,166,1,90
1435,166,1,51
1436,166,1,78
1437,166,1,234
1438,166,1,91
1439,166,1,70
1440,166,1,90
1441,166,1,90
1442,166,1,51
1443,166,1,51
1444,166,1,91
1445,166,1,51
1446,166,1,90
1447,167,1,51
1448,167,1,174
1449,167,1,1800
1450,167,1,51
1451,167,1,42
1452,167,1,13
1453,167,1,51
1454,167,1,281
1455,167,1,51
1456,168,1,62
1457,168,1,927
1458,168,1,110
1459,168,1,42
1460,168,1,43
1461,168,1,90
1462,168,1,91
1463,168,1,292
1464,169,1,33
1465,169,1,33
1466,169,1,61
1467,169,1,42
1468,169,1,54
1469,169,1,33
1470,169,1,42
1471,169,1,43
1472,169,1,45
1473,169,1,62
1474,169,1,43
1475,169,1,61
1476,169,1,44
1477,169,1,127
1478,169,1,33
1479,169,1,43
1480,169,1,33
1481,169,1,112
1482,170,1,1800
1483,170,1,51
1484,170,1,1800
1485,170,1,1800
1486,170,1,43
1487,171,1,243
1488,171,1,120
1489,171,1,71
1490,172,1,61
1491,172,1,110
1492,172,1,61
1493,172,1,111
1494,172,1,62
1495,172,1,91
1496,173,1,61
1497,173,1,91
1498,173,1,90
1499,173,1,61
1500,173,1,61
1501,173,1,90
1502,174,1,120
1503,174,1,72
1504,174,1,368
1505,174,1,13
1506,174,1,507
1507,174,1,1800
1508,174,1,1665
1509,174,1,1070
1510,175,1,1800
1511,175,1,71
1512,175,1,111
1513,175,1,1800
1514,175,1,1800
1515,175,1,1800
1516,175,1,1592
1517,176,1,372
1518,176,1,1800
1519,176,1,1800
1520,176,1,894
1521,176,1,206
1522,176,1,273
1523,176,1,1461
1524,177,1,121
1525,177,1,61
1526,177,1,91
1527,177,1,120
1528,177,1,121
1529,177,1,121
1530,177,1,72
1531,177,1,59
1532,177,1,1800
1533,177,1,121
1534,177,1,72
1535,177,1,1715
1536,177,1,22
1537,177,1,1800
1538,178,1,81
1539,178,1,82
1540,178,1,81
1541,178,1,1800
1542,178,1,495
1543,178,1,948
1544,179,1,654
1545,179,1,71
1546,179,1,120
1547,179,4,1800
1548,180,1,54
1549,180,1,1514
1550,180,1,1409
1551,180,1,72
1552,180,1,191
1553,180,1,64
1554,180,1,1800
1555,180,1,1800
1556,180,1,1800
1557,180,1,1800
1558,180,1,21
1559,180,1,23
1560,180,1,1800
1561,180,1,1800
1562,180,1,1800
1563,180,1,1800
1564,180,1,1132
1565,180,1,1277
1566,180,1,73
1567,180,1,972
1568,180,1,1116
1569,180,1,1800
1570,180,1,1800
1571,180,1,1800
1572,180,1,1800
1573,181,1,50
1574,181,1,1800
1575,181,1,1800
1576,181,1,1800
1577,182,1,775
1578,182,1,998
1579,182,1,94
1580,182,1,768
1581,182,1,120
1582,182,1,71
1583,182,1,1087
1584,182,1,1800
1585,182,1,1119
1586,182,1,1278
1587,182,1,1800
1588,182,1,50
1589,182,1,881
1590,182,1,1800
1591,182,1,837
1592,182,1,83
1593,182,1,264
1594,182,1,474
1595,182,1,1390
1596,182,1,103
1597,182,1,234
