phase,instance,invocationID,startTime,requestedDuration,responseTime,actualDuration,actualMemoryUsage,memoryAllocationTimeout,connectionTimeout,functionTimeout
2,,min0.inv0,1686069361566313139,0,0,0,0,false,false,false
2,,min0.inv0,1686069361566426813,0,0,0,0,false,false,false
2,,min0.inv0,1686069361566471298,0,0,0,0,false,false,false
2,,min0.inv0,1686069361566525563,0,0,0,0,false,false,false
2,,min0.inv0,1686069361566645782,0,0,0,0,false,false,false
2,,min0.inv0,1686069361566734491,0,0,0,0,false,false,false
2,,min0.inv0,1686069361566851607,0,0,0,0,false,false,false
2,,min0.inv0,1686069361567016779,0,0,0,0,false,false,false
2,,min0.inv1,1686069364307927461,0,0,0,0,false,false,false
2,,min0.inv1,1686069368377139966,0,0,0,0,false,false,false
2,this is reply,min0.inv0,1686069361566880,99000,7760234,0,0,false,false,false
2,,min0.inv1,1686069371499533697,0,0,0,0,false,false,false
2,,min0.inv2,1686069374028197039,0,0,0,0,false,false,false
2,,min0.inv1,1686069374132487847,0,0,0,0,false,false,false
2,,min0.inv1,1686069374257850200,0,0,0,0,false,false,false
2,,min0.inv2,1686069374479237013,0,0,0,0,false,false,false
2,,min0.inv2,1686069375317114288,0,0,0,0,false,false,false
2,,min0.inv2,1686069375758614705,0,0,0,0,false,false,false
2,,min0.inv1,1686069379813095981,0,0,0,0,false,false,false
2,,min0.inv3,1686069380750214467,0,0,0,0,false,false,false
2,this is reply,min0.inv1,1686069373666887,99000,7960701,0,0,false,false,false
2,,min0.inv2,1686069385321108774,0,0,0,0,false,false,false
2,,min0.inv1,1686069385338330536,0,0,0,0,false,false,false
2,,min0.inv1,1686069385671743095,0,0,0,0,false,false,false
2,this is reply,min0.inv3,1686069379902425,99000,6655214,0,0,false,false,false
2,,min0.inv3,1686069387340503863,0,0,0,0,false,false,false
2,,min0.inv2,1686069392022901693,0,0,0,0,false,false,false
2,,min0.inv2,1686069395691519199,0,0,0,0,false,false,false
2,,min0.inv4,1686069396007974821,0,0,0,0,false,false,false
2,,min0.inv3,1686069396235460660,0,0,0,0,false,false,false
2,,min0.inv3,1686069398497812972,0,0,0,0,false,false,false
2,,min0.inv3,1686069399471088244,0,0,0,0,false,false,false
2,,min0.inv2,1686069399817603279,0,0,0,0,false,false,false
2,,min0.inv3,1686069400531448913,0,0,0,0,false,false,false
2,,min0.inv4,1686069400779923793,0,0,0,0,false,false,false
2,,min0.inv4,1686069400904259112,0,0,0,0,false,false,false
2,this is reply,min0.inv2,1686069395197182,99000,14028354,0,0,false,false,false
2,,min0.inv3,1686069412093129551,0,0,0,0,false,false,false
2,,min0.inv3,1686069412910049275,0,0,0,0,false,false,false
2,,min0.inv4,1686069414781020705,0,0,0,0,false,false,false
2,,min0.inv4,1686069415928243794,0,0,0,0,false,false,false
2,,min0.inv4,1686069416110475499,0,0,0,0,false,false,false
2,,min0.inv4,1686069419078626268,0,0,0,0,false,false,false
2,,min0.inv4,1686069420081311013,0,0,0,0,false,false,false
2,,min1.inv0,1686069421567181323,0,0,0,0,false,false,false
2,,min1.inv0,1686069421567254421,0,0,0,0,false,false,false
2,,min1.inv0,1686069421567270229,0,0,0,0,false,false,false
2,,min1.inv0,1686069421567314810,0,0,0,0,false,false,false
2,,min1.inv0,1686069421567819194,0,0,0,0,false,false,false
2,,min1.inv0,1686069421567943630,0,0,0,0,false,false,false
2,,min1.inv0,1686069421568009712,0,0,0,0,false,false,false
2,,min1.inv0,1686069421569048688,0,0,0,0,false,false,false
2,this is reply,min0.inv4,1686069417813173,101000,6076460,0,0,false,false,false
2,,min1.inv1,1686069424848727779,0,0,0,0,false,false,false
2,,min1.inv1,1686069425822988434,0,0,0,0,false,false,false
2,,min1.inv2,1686069430291344309,0,0,0,0,false,false,false
2,this is reply,min1.inv0,1686069421569089,101000,9107410,0,0,false,false,false
2,,min1.inv1,1686069434530509497,0,0,0,0,false,false,false
2,,min1.inv1,1686069435080778374,0,0,0,0,false,false,false
2,,min1.inv1,1686069435481387714,0,0,0,0,false,false,false
2,,min1.inv1,1686069435483513627,0,0,0,0,false,false,false
