phase,instance,invocationID,startTime,requestedDuration,responseTime,actualDuration,actualMemoryUsage,memoryAllocationTimeout,connectionTimeout,functionTimeout
2,,min0.inv0,1686077304647710035,0,0,0,0,false,false,false
2,,min0.inv0,1686077304648399088,0,0,0,0,false,false,false
2,,min0.inv0,1686077304648448193,0,0,0,0,false,false,false
2,,min0.inv0,1686077304648603576,0,0,0,0,false,false,false
2,,min0.inv0,1686077304648619877,0,0,0,0,false,false,false
2,,min0.inv0,1686077304648664805,0,0,0,0,false,false,false
2,,min0.inv0,1686077304648781319,0,0,0,0,false,false,false
2,,min0.inv0,1686077304649210188,0,0,0,0,false,false,false
2,,min0.inv1,1686077308821116731,0,0,0,0,false,false,false
2,,min0.inv1,1686077309254783063,0,0,0,0,false,false,false
2,this is reply,min0.inv0,1686077304649289,101000,8175797,0,0,false,false,false
2,,min0.inv1,1686077313698061141,0,0,0,0,false,false,false
2,,min0.inv2,1686077314622522059,0,0,0,0,false,false,false
2,,min0.inv1,1686077316747080338,0,0,0,0,false,false,false
2,,min0.inv2,1686077317108639731,0,0,0,0,false,false,false
2,,min0.inv1,1686077318305115448,0,0,0,0,false,false,false
2,,min0.inv1,1686077320469101120,0,0,0,0,false,false,false
2,,min0.inv3,1686077322983999827,0,0,0,0,false,false,false
2,this is reply,min0.inv1,1686077316229681,99000,7766725,0,0,false,false,false
2,,min0.inv2,1686077324942021708,0,0,0,0,false,false,false
2,,min0.inv1,1686077328421133773,0,0,0,0,false,false,false
2,,min0.inv1,1686077328753656836,0,0,0,0,false,false,false
2,,min0.inv2,1686077329710233319,0,0,0,0,false,false,false
2,,min0.inv2,1686077335105712824,0,0,0,0,false,false,false
2,,min0.inv3,1686077336915628508,0,0,0,0,false,false,false
2,,min0.inv2,1686077338276133723,0,0,0,0,false,false,false
2,,min0.inv2,1686077338996456639,0,0,0,0,false,false,false
2,,min0.inv4,1686077339089759383,0,0,0,0,false,false,false
2,,min0.inv3,1686077341578061906,0,0,0,0,false,false,false
2,,min0.inv3,1686077342552172535,0,0,0,0,false,false,false
2,,min0.inv2,1686077344828573281,0,0,0,0,false,false,false
2,,min0.inv4,1686077346279906549,0,0,0,0,false,false,false
2,,min0.inv3,1686077346950183936,0,0,0,0,false,false,false
2,,min0.inv3,1686077350324646918,0,0,0,0,false,false,false
