phase,instance,invocationID,startTime,requestedDuration,responseTime,actualDuration,actualMemoryUsage,memoryAllocationTimeout,connectionTimeout,functionTimeout
2,,min3.inv1,1686072331097141774,0,0,0,0,false,false,false
2,,min3.inv2,1686072331463796335,0,0,0,0,false,false,false
2,,min3.inv3,1686072331649221492,0,0,0,0,false,false,false
2,,min3.inv2,1686072332493161449,0,0,0,0,false,false,false
2,,min3.inv2,1686072333155897986,0,0,0,0,false,false,false
2,this is reply,min3.inv1,1686072322664874,99000,11750485,0,0,false,false,false
2,,min3.inv3,1686072334504869654,0,0,0,0,false,false,false
2,,min3.inv3,1686072336674162258,0,0,0,0,false,false,false
2,,min3.inv4,1686072338482077359,0,0,0,0,false,false,false
2,this is reply,min3.inv3,1686072338878697,99000,2734400,0,0,false,false,false
2,,min3.inv4,1686072345990808865,0,0,0,0,false,false,false
2,,min3.inv2,1686072348077054014,0,0,0,0,false,false,false
2,,min3.inv3,1686072350837097968,0,0,0,0,false,false,false
2,,min3.inv3,1686072354154507332,0,0,0,0,false,false,false
2,,min3.inv4,1686072354554063416,0,0,0,0,false,false,false
2,this is reply,min3.inv0,1686072309663317,101000,45905718,0,0,false,false,false
2,,min3.inv4,1686072357745108255,0,0,0,0,false,false,false
2,,min3.inv3,1686072360493022824,0,0,0,0,false,false,false
2,,min3.inv4,1686072364623221213,0,0,0,0,false,false,false
2,,min3.inv4,1686072364906735483,0,0,0,0,false,false,false
2,,min3.inv4,1686072366688652750,0,0,0,0,false,false,false
2,,min3.inv4,1686072368036117497,0,0,0,0,false,false,false
2,,min4.inv0,1686072369663975501,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664067508,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664108905,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664131589,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664146667,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664185693,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664220475,0,0,0,0,false,false,false
2,,min4.inv0,1686072369664237561,0,0,0,0,false,false,false
2,this is reply,min3.inv4,1686072364692576,100000,6020535,0,0,false,false,false
2,this is reply,min4.inv0,1686072369663936,99000,3982835,0,0,false,false,false
2,,min4.inv1,1686072373693105276,0,0,0,0,false,false,false
2,,min4.inv1,1686072374162784211,0,0,0,0,false,false,false
2,,min4.inv1,1686072375049528899,0,0,0,0,false,false,false
2,,min4.inv1,1686072376888529289,0,0,0,0,false,false,false
2,,min4.inv2,1686072379337121510,0,0,0,0,false,false,false
2,,min4.inv1,1686072381097121350,0,0,0,0,false,false,false
2,,min4.inv2,1686072382234351027,0,0,0,0,false,false,false
2,,min4.inv2,1686072384150389632,0,0,0,0,false,false,false
2,,min4.inv1,1686072386997128563,0,0,0,0,false,false,false
2,,min4.inv2,1686072391965121901,0,0,0,0,false,false,false
2,,min4.inv3,1686072392291716736,0,0,0,0,false,false,false
2,,min4.inv1,1686072393746268607,0,0,0,0,false,false,false
2,,min4.inv2,1686072396625117546,0,0,0,0,false,false,false
2,,min4.inv3,1686072398804351676,0,0,0,0,false,false,false
2,,min4.inv2,1686072401302889641,0,0,0,0,false,false,false
2,,min4.inv3,1686072402300059397,0,0,0,0,false,false,false
2,,min4.inv3,1686072404352993833,0,0,0,0,false,false,false
2,,min4.inv3,1686072409905149843,0,0,0,0,false,false,false
2,,min4.inv2,1686072411183551834,0,0,0,0,false,false,false
2,,min4.inv1,1686072412529153947,0,0,0,0,false,false,false
2,,min4.inv4,1686072413350377719,0,0,0,0,false,false,false
2,,min4.inv4,1686072417088500752,0,0,0,0,false,false,false
2,,min4.inv4,1686072417584170809,0,0,0,0,false,false,false
2,,min4.inv3,1686072418520237136,0,0,0,0,false,false,false
2,,min4.inv2,1686072419528310181,0,0,0,0,false,false,false
2,,min4.inv4,1686072419683688972,0,0,0,0,false,false,false
2,,min4.inv3,1686072419947234839,0,0,0,0,false,false,false
2,,min4.inv3,1686072421529168652,0,0,0,0,false,false,false
2,this is reply,min4.inv3,1686072416291736,100000,6002736,0,0,false,false,false
2,,min4.inv4,1686072426825315918,0,0,0,0,false,false,false
2,,min4.inv4,1686072427659260107,0,0,0,0,false,false,false
2,,min4.inv4,1686072427803607437,0,0,0,0,false,false,false
2,,min4.inv4,1686072428981075276,0,0,0,0,false,false,false
2,,min4.inv4,1686072429358511072,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664250544,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664300665,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664340536,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664357181,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664401078,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664466425,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664512931,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664546159,0,0,0,0,false,false,false
2,,min5.inv0,1686072429664573230,0,0,0,0,false,false,false
2,this is reply,min4.inv1,1686072400850265,100000,28838526,0,0,false,false,false
2,,min5.inv1,1686072430432697595,0,0,0,0,false,false,false
2,,min5.inv1,1686072431087532692,0,0,0,0,false,false,false
2,this is reply,min3.inv2,1686072353902314,100000,77314310,0,0,false,false,false
2,,min5.inv1,1686072432042845225,0,0,0,0,false,false,false
2,,min5.inv2,1686072433796756892,0,0,0,0,false,false,false
2,,min5.inv1,1686072435138212953,0,0,0,0,false,false,false
2,,min5.inv1,1686072441529646949,0,0,0,0,false,false,false
2,,min5.inv2,1686072441852244015,0,0,0,0,false,false,false
2,,min5.inv2,1686072444354596364,0,0,0,0,false,false,false
2,,min5.inv2,1686072444461899597,0,0,0,0,false,false,false
2,,min5.inv3,1686072445693318618,0,0,0,0,false,false,false
2,,min5.inv1,1686072446094849192,0,0,0,0,false,false,false
2,,min5.inv1,1686072447146053205,0,0,0,0,false,false,false
2,,min5.inv1,1686072452321116366,0,0,0,0,false,false,false
2,,min5.inv3,1686072452719649506,0,0,0,0,false,false,false
2,,min5.inv2,1686072454213111493,0,0,0,0,false,false,false
2,,min5.inv3,1686072456259108343,0,0,0,0,false,false,false
2,,min5.inv2,1686072459688666991,0,0,0,0,false,false,false
2,,min5.inv3,1686072462153073190,0,0,0,0,false,false,false
2,,min5.inv2,1686072463912901466,0,0,0,0,false,false,false
2,this is reply,min4.inv2,1686072404202844,100000,62662843,0,0,false,false,false
2,this is reply,min5.inv1,1686072445602343,99000,23808970,0,0,false,false,false
2,,min5.inv3,1686072469707709329,0,0,0,0,false,false,false
2,,min5.inv4,1686072471008789344,0,0,0,0,false,false,false
2,,min5.inv3,1686072471983918262,0,0,0,0,false,false,false
2,,min5.inv2,1686072474991554156,0,0,0,0,false,false,false
2,,min5.inv3,1686072477498336823,0,0,0,0,false,false,false
2,this is reply,min5.inv4,1686072473674308,101000,4060710,0,0,false,false,false
2,,min5.inv3,1686072478007887157,0,0,0,0,false,false,false
2,,min5.inv4,1686072478986237307,0,0,0,0,false,false,false
2,,min5.inv4,1686072480000360172,0,0,0,0,false,false,false
2,,min5.inv4,1686072481484119304,0,0,0,0,false,false,false
2,,min5.inv4,1686072482809135390,0,0,0,0,false,false,false
2,,min5.inv4,1686072485871126551,0,0,0,0,false,false,false
2,,min5.inv4,1686072486241746113,0,0,0,0,false,false,false
2,,min5.inv4,1686072486606222807,0,0,0,0,false,false,false
2,this is reply,min5.inv3,1686072478799809,99000,8909801,0,0,false,false,false
2,,min6.inv0,1686072489665340256,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665374440,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665405747,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665423195,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665444168,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665479117,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665540511,0,0,0,0,false,false,false
2,,min6.inv0,1686072489665564658,0,0,0,0,false,false,false
2,,min6.inv1,1686072494201053973,0,0,0,0,false,false,false
2,,min6.inv2,1686072494563456245,0,0,0,0,false,false,false
2,,min6.inv1,1686072496077124160,0,0,0,0,false,false,false
2,,min6.inv1,1686072496115290318,0,0,0,0,false,false,false
2,,min6.inv1,1686072500553070713,0,0,0,0,false,false,false
2,,min6.inv1,1686072502780336732,0,0,0,0,false,false,false
2,,min6.inv2,1686072505061127479,0,0,0,0,false,false,false
2,,min6.inv1,1686072506220711235,0,0,0,0,false,false,false
2,,min6.inv2,1686072507194426656,0,0,0,0,false,false,false
2,,min6.inv2,1686072513524044626,0,0,0,0,false,false,false
2,,min6.inv1,1686072514331983032,0,0,0,0,false,false,false
2,,min6.inv3,1686072515122019418,0,0,0,0,false,false,false
2,,min6.inv3,1686072516323306177,0,0,0,0,false,false,false
2,,min6.inv2,1686072518427794023,0,0,0,0,false,false,false
2,,min6.inv3,1686072520251048382,0,0,0,0,false,false,false
2,,min6.inv2,1686072521232164118,0,0,0,0,false,false,false
2,,min6.inv3,1686072521499549636,0,0,0,0,false,false,false
2,,min6.inv3,1686072522945109700,0,0,0,0,false,false,false
2,,min6.inv4,1686072522949228581,0,0,0,0,false,false,false
2,,min6.inv3,1686072523146585990,0,0,0,0,false,false,false
2,this is reply,min6.inv2,1686072517710315,99000,6278545,0,0,false,false,false
2,,min6.inv3,1686072524249376866,0,0,0,0,false,false,false
2,,min6.inv1,1686072524936916610,0,0,0,0,false,false,false
2,,min6.inv4,1686072525357622457,0,0,0,0,false,false,false
2,,min6.inv4,1686072526725118623,0,0,0,0,false,false,false
2,,min6.inv2,1686072530736215512,0,0,0,0,false,false,false
2,,min6.inv4,1686072538636675742,0,0,0,0,false,false,false
2,,min6.inv4,1686072539252886449,0,0,0,0,false,false,false
2,this is reply,min6.inv3,1686072535497632,99000,4952964,0,0,false,false,false
2,,min6.inv4,1686072543616029289,0,0,0,0,false,false,false
2,,min6.inv2,1686072544165685340,0,0,0,0,false,false,false
2,this is reply,min6.inv4,1686072540696107,101000,4080207,0,0,false,false,false
2,,min6.inv3,1686072547281133641,0,0,0,0,false,false,false
2,,min6.inv4,1686072548293100728,0,0,0,0,false,false,false
2,this is reply,min6.inv1,1686072491343415,99000,57260587,0,0,false,false,false
2,,min6.inv4,1686072549496540404,0,0,0,0,false,false,false
2,,min7.inv0,1686072549665884337,0,0,0,0,false,false,false
2,,min7.inv0,1686072549665923309,0,0,0,0,false,false,false
2,,min7.inv0,1686072549666117098,0,0,0,0,false,false,false
2,,min7.inv0,1686072549666329089,0,0,0,0,false,false,false
2,,min7.inv0,1686072549666359281,0,0,0,0,false,false,false
2,,min7.inv0,1686072549666395289,0,0,0,0,false,false,false
2,,min7.inv0,1686072549666420749,0,0,0,0,false,false,false
2,,min7.inv0,1686072549666484225,0,0,0,0,false,false,false
2,,min7.inv1,1686072550637081860,0,0,0,0,false,false,false
2,,min7.inv1,1686072551243794665,0,0,0,0,false,false,false
2,this is reply,min7.inv0,1686072549665961,99000,4970784,0,0,false,false,false
2,,min7.inv1,1686072555758046015,0,0,0,0,false,false,false
2,,min7.inv1,1686072556632881773,0,0,0,0,false,false,false
2,,min7.inv1,1686072557981134475,0,0,0,0,false,false,false
2,,min7.inv1,1686072558361574308,0,0,0,0,false,false,false
2,,min7.inv2,1686072558649051586,0,0,0,0,false,false,false
2,,min7.inv2,1686072560180694553,0,0,0,0,false,false,false
2,,min7.inv3,1686072560839559017,0,0,0,0,false,false,false
2,,min7.inv1,1686072562970971239,0,0,0,0,false,false,false
2,,min7.inv2,1686072563964090905,0,0,0,0,false,false,false
2,,min7.inv2,1686072564320583598,0,0,0,0,false,false,false
2,,min7.inv2,1686072564845297302,0,0,0,0,false,false,false
2,,min7.inv1,1686072565180811791,0,0,0,0,false,false,false
2,,min7.inv3,1686072565656139672,0,0,0,0,false,false,false
2,,min7.inv3,1686072566321118073,0,0,0,0,false,false,false
2,,min7.inv2,1686072566453386707,0,0,0,0,false,false,false
2,,min7.inv3,1686072569273676170,0,0,0,0,false,false,false
2,,min7.inv2,1686072569560068575,0,0,0,0,false,false,false
2,this is reply,min7.inv1,1686072565512274,99000,4953568,0,0,false,false,false
2,,min7.inv3,1686072571586610105,0,0,0,0,false,false,false
2,,min7.inv3,1686072572392514919,0,0,0,0,false,false,false
2,,min7.inv3,1686072573590822665,0,0,0,0,false,false,false
2,,min7.inv2,1686072577837694720,0,0,0,0,false,false,false
2,,min7.inv4,1686072585764470391,0,0,0,0,false,false,false
2,,min7.inv4,1686072589673139641,0,0,0,0,false,false,false
2,,min7.inv4,1686072591234807261,0,0,0,0,false,false,false
2,,min7.inv4,1686072591534251823,0,0,0,0,false,false,false
2,,min7.inv3,1686072596289133613,0,0,0,0,false,false,false
2,,min7.inv4,1686072601865113477,0,0,0,0,false,false,false
2,,min7.inv4,1686072603514683410,0,0,0,0,false,false,false
2,,min7.inv4,1686072609233119032,0,0,0,0,false,false,false
2,,min7.inv4,1686072609251360440,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666211599,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666274330,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666328775,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666361576,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666422158,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666531372,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666571891,0,0,0,0,false,false,false
2,,min8.inv0,1686072609666593521,0,0,0,0,false,false,false
2,,min8.inv1,1686072610939233780,0,0,0,0,false,false,false
2,this is reply,min8.inv0,1686072609666495,101000,3035062,0,0,false,false,false
2,this is reply,min7.inv2,1686072583633452,99000,29652607,0,0,false,false,false
2,this is reply,min7.inv3,1686072594686052,99000,18741886,0,0,false,false,false
2,,min8.inv1,1686072614220981392,0,0,0,0,false,false,false
2,this is reply,min7.inv4,1686072602047543,100000,12243878,0,0,false,false,false
2,,min8.inv1,1686072615295566368,0,0,0,0,false,false,false
2,,min8.inv2,1686072615683205447,0,0,0,0,false,false,false
2,,min8.inv1,1686072616365035016,0,0,0,0,false,false,false
2,,min8.inv2,1686072616731518646,0,0,0,0,false,false,false
2,,min8.inv2,1686072617258159988,0,0,0,0,false,false,false
2,,min8.inv1,1686072619318943744,0,0,0,0,false,false,false
2,,min8.inv1,1686072626082879299,0,0,0,0,false,false,false
2,,min8.inv2,1686072627942245455,0,0,0,0,false,false,false
2,,min8.inv1,1686072632286717577,0,0,0,0,false,false,false
2,,min8.inv2,1686072636266646407,0,0,0,0,false,false,false
2,,min8.inv2,1686072636805386797,0,0,0,0,false,false,false
2,,min8.inv1,1686072637287096423,0,0,0,0,false,false,false
2,,min8.inv2,1686072641919652291,0,0,0,0,false,false,false
2,,min8.inv3,1686072644449293607,0,0,0,0,false,false,false
2,,min8.inv3,1686072644957835876,0,0,0,0,false,false,false
2,,min8.inv2,1686072648481111465,0,0,0,0,false,false,false
2,,min8.inv2,1686072651165118160,0,0,0,0,false,false,false
2,,min8.inv3,1686072651621838640,0,0,0,0,false,false,false
2,,min8.inv4,1686072653301115666,0,0,0,0,false,false,false
2,,min8.inv3,1686072654297249062,0,0,0,0,false,false,false
2,,min8.inv3,1686072654583754513,0,0,0,0,false,false,false
2,,min8.inv4,1686072655338610658,0,0,0,0,false,false,false
2,,min8.inv3,1686072659503902710,0,0,0,0,false,false,false
2,,min8.inv4,1686072660023970035,0,0,0,0,false,false,false
2,,min8.inv3,1686072660546000869,0,0,0,0,false,false,false
2,,min8.inv3,1686072662279636654,0,0,0,0,false,false,false
2,,min8.inv4,1686072662786286439,0,0,0,0,false,false,false
2,,min8.inv4,1686072663194842253,0,0,0,0,false,false,false
2,,min8.inv4,1686072665340069149,0,0,0,0,false,false,false
2,,min8.inv4,1686072666290776158,0,0,0,0,false,false,false
2,this is reply,min8.inv4,1686072659954310,99000,6677921,0,0,false,false,false
2,,min8.inv4,1686072668377114729,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666660940,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666741934,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666791704,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666847529,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666893624,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666919154,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666941396,0,0,0,0,false,false,false
2,,min9.inv0,1686072669666986389,0,0,0,0,false,false,false
2,,min9.inv0,1686072669667025037,0,0,0,0,false,false,false
2,,min9.inv1,1686072670080654349,0,0,0,0,false,false,false
2,,min9.inv1,1686072674985317198,0,0,0,0,false,false,false
2,,min9.inv1,1686072675803302029,0,0,0,0,false,false,false
2,,min9.inv1,1686072681793118397,0,0,0,0,false,false,false
2,,min9.inv2,1686072682741133717,0,0,0,0,false,false,false
2,,min9.inv2,1686072682939558710,0,0,0,0,false,false,false
2,,min9.inv3,1686072683940728737,0,0,0,0,false,false,false
2,,min9.inv3,1686072684320306222,0,0,0,0,false,false,false
2,,min9.inv4,1686072691272962856,0,0,0,0,false,false,false
2,,min9.inv1,1686072691560351803,0,0,0,0,false,false,false
2,,min9.inv1,1686072691773792248,0,0,0,0,false,false,false
2,,min9.inv2,1686072691774945706,0,0,0,0,false,false,false
2,,min9.inv1,1686072693514887292,0,0,0,0,false,false,false
2,,min9.inv1,1686072694247708901,0,0,0,0,false,false,false
